ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Positive,Negative,Overall,Delta
76,"Patch Set 8:Looks like the mockito dependency can't be resolved:!ENTRY org.eclipse.mylyn.wikitext.tests 4 0 2016-10-31 11:53:10.096!MESSAGE FrameworkEvent ERROR!STACK 0org.osgi.framework.BundleException: Could not resolve module: org.eclipse.mylyn.wikitext.tests [128]  Unresolved requirement: Require-Bundle: org.mockito; bundle-version=""1.9.5""    -> Bundle-SymbolicName: org.mockito; bundle-version=""1.9.5.v201311280930""       org.mockito [143]         Unresolved requirement: Import-Package: COM.jrockit.reflect; resolution:=""optional""         Unresolved requirement: Import-Package: jrockit.vm; resolution:=""optional""         Unresolved requirement: Import-Package: org.hamcrest; version=""[1.0.0,2.0.0)""	at org.eclipse.osgi.container.Module.start(Module.java:444)	at org.eclipse.osgi.container.ModuleContainer$ContainerStartLevel.incStartLevel(ModuleContainer.java:1620)	at org.eclipse.osgi.container.ModuleContainer$ContainerStartLevel.incStartLevel(ModuleContainer.java:1599)	at org.eclipse.osgi.container.ModuleContainer$ContainerStartLevel.doContainerStartLevel(ModuleContainer.java:1571)	at org.eclipse.osgi.container.ModuleContainer$ContainerStartLevel.dispatchEvent(ModuleContainer.java:1514)	at org.eclipse.osgi.container.ModuleContainer$ContainerStartLevel.dispatchEvent(ModuleContainer.java:1)	at org.eclipse.osgi.framework.eventmgr.EventManager.dispatchEvent(EventManager.java:230)	at org.eclipse.osgi.framework.eventmgr.EventManager$EventThread.run(EventManager.java:340)",8,733,2016/10/31 16:10,2016/7/8 8:40,2016/10/28 18:03,2697,MERGED,11,670,2,7,10,1,-1,0,0
77,Patch Set 2: Cherry PickedThis patchset was cherry picked to branch streams/2.0-maintenance as commit b76d678c5b18d91ba5532071d10f284ea471dada,2,734,2016/11/4 14:27,2016/11/4 13:16,2016/11/4 14:26,1,MERGED,1,2094,1,1,2,1,-1,0,0
80,"Patch Set 3: Code-Review+1I reviewed the code, but couldn't test with window or mac environment",3,736,2016/11/2 14:10,2016/10/31 18:02,2016/11/2 13:58,43,MERGED,3,119,3,4,6,1,-1,0,0
81,Patch Set 3:Please add a tooltip for the subject in the header area of the editor.Also please update the date in the copyright header to be 2015-2016.,3,736,2016/11/3 0:44,2016/10/31 18:02,2016/11/2 13:58,43,MERGED,3,119,3,4,6,1,-1,0,0
79,"Patch Set 4:After further discussion with Jacques, it seems the best is to only keep the tooltip on the subject widget. I also added the update to the license.",4,736,2016/11/3 18:00,2016/10/31 18:02,2016/11/3 17:59,71,MERGED,1,52,3,5,6,2,-1,1,1
78,Patch Set 5: Cherry PickedThis patchset was cherry picked to branch HEAD as commit 92542056bc456351492717e7d2332539174ec31e,5,736,2016/11/4 11:25,2016/10/31 18:02,2016/11/3 19:58,73,MERGED,1,52,2,3,6,1,-1,0,0
82,Patch Set 1:There seems to be something wrong with the recipes.ecore code generation at my machine - let's see whether it works on the build server.,1,739,2016/10/21 16:42,2016/10/21 16:41,2016/10/21 16:41,0,MERGED,14,902,3,6,4,1,-2,-1,-1
83,Removed the following votes:* Code-Review+2 by vincent lorenzo <vincent.lorenzo@cea.fr>,4,744,2016/11/4 13:16,2016/10/18 16:12,2016/10/20 11:37,43,MERGED,15,657,4,8,4,1,-1,0,0
84,"Patch Set 1: Code-Review+1This is very good, but can we also have the file creation? It can help us catch hung state systems.",1,745,2016/11/2 15:27,2016/10/6 20:59,2016/10/24 19:50,430,MERGED,1,5,5,8,1,3,-1,1,2
85,"Patch Set 1:I would deprecate the nvl methods all utilities except ObjectUtility, because they are redundant.",1,749,2016/11/3 12:24,2016/11/2 7:09,2016/11/3 12:05,28,MERGED,6,181,2,2,4,1,-2,-1,-1
86,Patch Set 1: Cherry PickedThis patchset was cherry picked to branch releases/6.1.x as commit 33601c7765c73a1c215d58e3221f815dc2d8268c,1,753,2016/11/4 9:58,2016/11/4 9:57,2016/11/4 9:57,0,MERGED,1,11,3,6,1,1,-1,0,0
87,"Patch Set 1:@ Lars, Once Bug 501742  is merged, when you have time, please feel free to review this guy.Thank you.",1,761,2016/11/2 19:26,2016/11/2 18:57,2016/11/2 18:57,0,MERGED,1,4,3,6,2,2,-1,1,1
88,"Patch Set 1:I see two issues with your patch. The first one is a blocker: You can't remove API because we don't plan for a major release.The other issue is that I don't like your ""pessimistic fall-back"" apporach to determine the absolute path of the file. What if the file exists in both possible locations? I imagine a more deterministic approach would be the introduction of a special syntax for config-folder-relative paths, for example ""@config/..."".",1,762,2016/10/18 16:04,2016/10/14 10:06,2016/10/14 10:14,0,MERGED,3,65,3,4,6,2,-1,1,1
89,"Patch Set 4: Code-Review+1(2 comments)Laurent was on holydays yesterday, I would like to discuss on the patch set with him this morning.",4,762,2016/11/3 7:55,2016/10/26 13:38,2016/11/2 10:36,164,MERGED,6,137,3,7,6,1,-1,0,0
90,"Patch Set 4:Something is wrong with this review. Not sure what the status ""Not Current"" tells me. I can't do anything with it, so I cherry-picked it locally and will push it directly.",4,762,2016/11/4 6:05,2016/10/26 13:38,2016/11/2 10:36,164,MERGED,6,137,3,7,6,1,-2,-1,-1
93,"Patch Set 1: Code-Review-2Woops, meant to push that as a draft. Oh well. Will finish later.",1,766,2016/10/26 15:02,2016/10/26 15:01,2016/10/26 15:01,0,MERGED,5,63,2,4,5,1,-1,0,0
92,"Patch Set 4:So to recap: rename the method, add a component to the commit message, than I +1/+1. It passed stress test btw. It did before too though. :S",4,766,2016/11/3 20:15,2016/10/26 15:01,2016/11/3 4:29,181,MERGED,4,57,3,12,5,1,-2,-1,-1
91,"Patch Set 5:> So to recap: rename the method, add a component to the commit > message, than I +1/+1. It passed stress test btw. It did before too > though. :SIt's pretty difficult to reproduce. I've seen it with machines under load, etc. But I see other failures too. Still, an improvement is better than nothing.",5,766,2016/11/3 20:21,2016/10/26 15:01,2016/11/3 20:19,197,MERGED,4,62,4,7,5,2,-4,-1,-2
94,Patch Set 1:I am tempted to +2 this due to hudson's instability. question though: is there a way to make sure none of the plug-ins were forgotten?,1,767,2016/10/24 14:12,2016/10/21 15:03,2016/10/21 15:03,0,MERGED,51,106,3,8,5,1,-2,-1,-1
95,"Patch Set 1:> I am tempted to +2 this due to hudson's instability. question > though: is there a way to make sure none of the plug-ins were > forgotten?This change updates all features versions to be the same as the release. It also updates the RCP and the doc plugins. This is done in a script, update_version.shThe ""code"" plugins are handled through the API tooling and we also do a best effort closer to release day to bump the service release number of modified plugins that have no API changes. This is also done in a script, check_plugins_changes.shThere is room for mistake because there could be bugs in the scripts but in the end, we just have to make sure that the features and the RCP display the right version.",1,767,2016/10/24 19:58,2016/10/21 15:03,2016/10/21 15:03,0,MERGED,51,106,3,8,5,2,-2,-1,0
100,"Patch Set 7: Code-Review-2(2 comments)I tested code against review 83720 Open compare editor : Left: base /Right rev 9Selected FileDialog.javaWorks fine for revision 4 and after.Now, swith the left side to revision 1 or 2 or 3 ,, I get the following error:!ENTRY org.eclipse.ui 4 0 2016-11-02 09:23:31.326!MESSAGE Unhandled event loop exception!STACK 0java.lang.IllegalArgumentException	at org.eclipse.egerrit.internal.ui.compare.CompareItemFactory.createCompareItemFromRevision(CompareItemFactory.java:36)	at org.eclipse.egerrit.internal.ui.compare.GerritMultipleInput.createRevisionRevisionNode(GerritMultipleInput.java:310)	at org.eclipse.egerrit.internal.ui.compare.GerritMultipleInput.compareRevisions(GerritMultipleInput.java:222)	at org.eclipse.egerrit.internal.ui.compare.GerritMultipleInput.prepareInput(GerritMultipleInput.java:164)	at org.eclipse.egerrit.internal.ui.compare.GerritMultipleInput.switchInputs(GerritMultipleInput.java:202)	at org.eclipse.egerrit.internal.ui.compare.SwitchPatchAction.run(SwitchPatchAction.java:48)	at org.eclipse.jface.action.Action.runWithEvent(Action.java:473)",7,769,2016/11/2 13:27,2016/10/28 13:32,2016/11/2 3:49,110,MERGED,16,519,3,4,12,1,-1,0,0
96,"Patch Set 8:Review 84295 ps 8/ps 7 in compare editorFile:CommitCompareItem.javaWhen I change the side for the patchset in the compare editor from PS8/PS7 to PS7/PS8==>ENTRY org.eclipse.ui 4 0 2016-11-02 15:14:40.388!MESSAGE Unhandled event loop exception!STACK 0java.lang.NullPointerException	at org.eclipse.egerrit.internal.ui.compare.GerritMultipleInput.setElementToReveal(GerritMultipleInput.java:476)	at org.eclipse.egerrit.internal.ui.compare.GerritMultipleInput.compareRevisions(GerritMultipleInput.java:226)	at org.eclipse.egerrit.internal.ui.compare.GerritMultipleInput.prepareInput(GerritMultipleInput.java:164)",8,769,2016/11/2 19:18,2016/10/28 13:32,2016/11/2 18:35,125,MERGED,16,534,3,4,12,1,-1,0,0
97,"Patch Set 10:After opening a few reviews, open compare editor, switch side the patchset: ps2/ps3 ps3/ps2 workspace/ps10 ..., when I closed all the editors, I got the following:!ENTRY org.eclipse.ui 2 2 2016-11-03 07:37:58.344!MESSAGE Ignored attempt to remove a saveable that was not registered!STACK 0org.eclipse.core.runtime.AssertionFailedException: unknown saveable: org.eclipse.team.ui.synchronize.SaveableCompareEditorInput$InternalResourceSaveableComparison@39c61f65 from part: org.eclipse.compare.internal.CompareEditor@22251bb2	at org.eclipse.ui.internal.SaveablesList.logWarning(SaveablesList.java:190)	at org.eclipse.ui.internal.SaveablesList.removeModel(SaveablesList.java:178)	at org.eclipse.ui.internal.SaveablesList.postClose(SaveablesList.java:703)	at org.eclipse.ui.internal.WorkbenchPage.firePartClosed(WorkbenchPage.java:5119)	at org.eclipse.ui.internal.e4.compatibility.CompatibilityPart$1.handleEvent(CompatibilityPart.java:103)	at org.eclipse.e4.ui.services.internal.events.UIEventHandler$1.run(UIEventHandler.java:40)	at org.eclipse.swt.widgets.Synchronizer.syncExec(Synchronizer.java:233)	at org.eclipse.ui.internal.UISynchronizer.syncExec(UISynchronizer.java:145)	at org.eclipse.swt.widgets.Display.syncExec(Display.java:5406)",10,769,2016/11/3 11:41,2016/10/28 13:32,2016/11/2 22:04,128,MERGED,17,532,2,4,12,1,-1,0,0
98,"Patch Set 10:One other thing, I noticed that when I changed the patch-set side, in some occasions, there is no file in the compare editor, but the same file shows when switching patch-set",10,769,2016/11/3 11:51,2016/10/28 13:32,2016/11/2 22:04,128,MERGED,17,532,2,4,12,1,-1,0,0
99,"Patch Set 10:I have been able to reproduce the AssertionFailedException mentioned earlier, but this is not caused by this patch because I can reproduce it with the egerrit build 1.2.0.720.",10,769,2016/11/3 17:42,2016/10/28 13:32,2016/11/2 22:04,128,MERGED,17,532,2,4,12,1,-1,0,0
101,"Patch Set 2: Code-Review+2 Verified+1This will have the error message, but will help debug hudson instability. Let's do this.Works locally.",2,773,2016/11/3 18:43,2016/10/24 17:47,2016/10/24 19:59,2,MERGED,1,1,4,6,2,1,-1,0,0
102,"Patch Set 2:> This will have the error message, but will help debug hudson > instability. Let's do this. >  > Works locally.You don't think it's too much extra output? This made me hesitant.",2,773,2016/11/3 18:49,2016/10/24 17:47,2016/10/24 19:59,2,MERGED,1,1,4,6,2,1,-1,0,0
103,"Patch Set 2:Build #11126 took 24 mb, every build takes 24mb. Did it build the wrong patch?",2,773,2016/11/3 19:11,2016/10/24 17:47,2016/10/24 19:59,2,MERGED,1,1,4,6,2,1,-2,-1,-1
104,Patch Set 2: Code-Review+2If that allows working-around https://bugs.lttng.org/issues/1070 then great!,2,775,2016/11/2 20:17,2016/10/22 5:08,2016/10/24 19:59,62,MERGED,1,12,5,9,2,4,-1,1,3
105,Patch Set 2:> If that allows working-around https://bugs.lttng.org/issues/1070 > then great!I don't think it's the same. It's the path that's too long. Those tests use old MI format so the limit is 255 but in 3.0 there is no such limit. So it's really working around the limitation in MI < 3.0 which is not going to be fixed.,2,775,2016/11/3 18:45,2016/10/22 5:08,2016/10/24 19:59,62,MERGED,1,12,5,9,2,4,-1,1,3
106,Patch Set 2:> Any reason why this is not merged yet ?I was waiting for Bernd's review.,2,775,2016/11/3 18:46,2016/10/22 5:08,2016/10/24 19:59,62,MERGED,1,12,5,9,2,1,-1,0,0
107,Patch Set 2: Code-Review+2Let's go ahead with this and if there's a problem we can fix it.,2,775,2016/11/3 18:48,2016/10/22 5:08,2016/10/24 19:59,62,MERGED,1,12,5,9,2,1,-1,0,0
110,"Patch Set 2: Code-Review+1 Verified+1I would like to see tests for equality and hashCodes for the CalledFunction, there are none now. That could be in a separate patch though",2,777,2016/11/2 14:43,2016/10/1 5:25,2016/11/1 21:12,759,MERGED,1,23,2,3,3,1,-1,0,0
108,"Patch Set 3:Trivial Rebase, Genvieve, may I assume the +1/+1 remains now that we have tests coming right after?",3,777,2016/11/3 14:42,2016/10/1 5:25,2016/11/2 20:13,782,MERGED,1,23,4,7,3,1,-1,0,0
109,"Patch Set 3: Code-Review+1 Verified+1well, you can't assume anymore, here's the actual +1/+1",3,777,2016/11/3 15:26,2016/10/1 5:25,2016/11/2 20:13,782,MERGED,1,23,4,7,3,1,-1,0,0
111,Patch Set 1:It may n ot have been initialized when the preference listener is called because the initializeNotificationsAndSynchronization must be called twice before it does anything.,1,778,2016/11/2 21:44,2016/11/2 21:43,2016/11/2 21:43,0,MERGED,1,4,3,6,1,1,-1,0,0
112,"Patch Set 2: Code-Review+1It doesn't break anything. The bug is _hard_ to reproduce, but I think I understood by code inspection.",2,779,2016/11/3 15:30,2016/8/30 21:43,2016/11/1 21:18,1511,MERGED,2,246,4,6,3,1,-2,-1,-1
113,"Patch Set 3:> It doesn't break anything. The bug is _hard_ to reproduce, but I > think I understood by code inspection.I didn't :p",3,779,2016/11/3 18:09,2016/8/30 21:43,2016/11/3 18:01,1556,MERGED,2,246,1,1,3,2,-2,-1,0
114,"Patch Set 5: Code-Review+1I am fine with this, please remember to update the manuals at the end of this chain.",5,780,2016/11/3 15:54,2016/9/22 21:23,2016/11/2 16:48,979,MERGED,1,18,5,7,5,3,-1,1,2
115,"Patch Set 1:This patch fixes the test failures: https://git.eclipse.org/r/#/c/83964/I think I can assume Matthew's +1 since I just added comments in the last patchset (and try-finallys). But after that, it shouldn't fail anymore",1,781,2016/11/1 13:42,2016/11/1 13:23,2016/11/1 13:27,0,MERGED,1,4,4,9,2,1,-1,0,0
116,"Patch Set 1:> This patch fixes the test failures: https://git.eclipse.org/r/#/c/83964/ >  > I think I can assume Matthew's +1 since I just added comments in > the last patchset (and try-finallys). But after that, it shouldn't > fail anymoreDo you have a reliable way of reproducing the issue? Like adding a Thread.sleep somewhere?",1,781,2016/11/1 14:38,2016/11/1 13:23,2016/11/1 13:27,0,MERGED,1,4,4,9,2,1,-1,0,0
117,"Patch Set 1:No, it's a race condition between the 2 ways to update that view (see https://git.eclipse.org/r/#/c/83526/7 to fix that). And the waitViewReady will return when the CommonXYChart is not dirty anymore, but the scatter viewer is still dirty. Probably if you make the compacting job sleep, it will fail all the time.",1,781,2016/11/1 14:51,2016/11/1 13:23,2016/11/1 13:27,0,MERGED,1,4,4,9,2,1,-2,-1,-1
