ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
698,Change has been successfully cherry-picked as c5d2a18ef7dc7a9f29a948acef9e0d64a552cd63 by Samuel Mehrbrodt,1,715,2016-10-26 07:09:23,2016-10-24 19:42:15,2016-10-24 19:42:15,35,MERGED,6.0,127.0,5,6,1,positive
703,Change has been successfully cherry-picked as fe1f1247fad782bdf43322532fdeb1ba9f03135a by Noel Grandin,3,720,2016-10-26 06:49:33,2016-10-25 09:24:19,2016-10-25 12:33:47,18,MERGED,54.0,416.0,3,5,3,positive
706,Change has been successfully pushed.,2,723,2016-10-26 03:56:33,2016-10-22 23:54:37,2016-10-25 22:07:27,5,MERGED,3.0,17.0,2,4,2,positive
707,Change has been successfully pushed.,2,724,2016-10-26 03:56:32,2016-10-23 01:03:30,2016-10-25 22:07:27,5,MERGED,2.0,86.0,2,4,2,positive
713,Change has been successfully cherry-picked as 50cbc6fbe8fd107d69d2897755021265af463386 by David Tardon,2,730,2016-10-25 20:54:23,2016-10-25 14:31:44,2016-10-25 18:20:55,2,MERGED,1.0,2.0,3,5,2,positive
730,"Patch Set 7: Code-Review+1 Verified+1Made a short test, looks good.Looked at the code looks good.",7,746,2016-10-25 06:42:44,2016-10-14 10:13:05,2016-10-20 16:25:12,110,MERGED,3.0,105.0,4,5,7,positive
734,Change has been successfully cherry-picked as a6ea499e9e22055d421b08c2536b5cfe23f1b25a by Caol├ín McNamara,1,748,2016-10-25 11:13:31,2016-10-14 14:26:09,2016-10-14 14:39:39,260,MERGED,1.0,6.0,5,6,1,positive
753,Change has been successfully cherry-picked as 3284234de21c65f58bbad6bef8d40ae5bc5a8ea5 by Miklos Vajna,1,764,2016-10-25 07:37:02,2016-07-12 19:31:52,2016-10-18 13:13:55,162,MERGED,2.0,12.0,4,5,1,positive
773,"Patch Set 3:Without looking too deeply, this smells like it might be breaking the implementation of the WebDAV content's ""getPropertyValues"" command for the sake of broken clients?  offapi/com/sun/star/ucb/Content.idl documents ""getPropertyValues"" as follows: ""The execution will not be aborted, if there are properties requested, that are unknown to the content. The returned row object must contain a NULL value in the corresponding column instead.""  (See css.sdbc.XRow.wasNull for how client code is supposed to check for such a ""NULL value"".)",3,783,2016-10-24 08:07:49,2016-10-21 13:53:53,2016-10-21 17:49:03,62,MERGED,1.0,24.0,2,3,3,positive
781,Change has been successfully cherry-picked as 330b1d8b1e1eae9ec0a4504676c3518ca5d9a951 by Julien Nabet,1,788,2016-10-24 09:47:58,2016-10-24 09:47:01,2016-10-24 09:47:01,0,MERGED,1.0,2.0,3,4,1,positive
786,Change has been successfully cherry-picked as 5c1bb338ef0d781648d5b33ffc9d64c2be6d9926 by Noel Grandin,2,791,2016-10-24 06:11:12,2016-10-23 19:32:49,2016-10-24 05:31:02,0,MERGED,2.0,4.0,3,4,3,positive
805,Change has been successfully cherry-picked as 785fd972f4ffb97b0d99b5cbe3d65e9e3f5ee7e2 by Ashod Nakashian,1,810,2016-10-23 21:08:22,2016-10-22 15:42:57,2016-10-22 22:54:19,22,MERGED,1.0,38.0,2,3,1,positive
828,Change has been successfully cherry-picked as f736c71dde8f4a84688b932b1531808d4c7cbd8c by Julien Nabet,1,831,2016-10-23 15:20:39,2016-10-23 14:12:43,2016-10-23 14:12:43,1,MERGED,1.0,2.0,3,6,2,positive
835,Change has been successfully cherry-picked as 57c50b73a117924ad5f361badc88f58eac0c62d0 by Jochen Nitschke,2,838,2016-10-22 18:50:17,2016-10-22 18:43:15,2016-10-22 18:49:00,0,MERGED,1.0,2.0,3,5,2,positive
839,Change has been successfully cherry-picked as 27a4fb657fad157d26d07934ecd0cce578a99f38 by jan iversen,3,841,2016-10-22 17:34:33,2016-10-18 21:36:51,2016-10-22 15:22:42,2,MERGED,2.0,61.0,4,6,4,positive
850,"Patch Set 1: Code-Review+1 Verified+1A needed change, thanks for that Tomaz!",1,851,2016-10-19 10:00:29,2016-10-13 10:55:57,2016-10-18 09:06:13,24,MERGED,2.0,82.0,5,5,1,positive
858,"Patch Set 1: Code-Review+1This is for the Impress remote, and Impress is orange. https://wiki.documentfoundation.org/Marketing/Branding#Color_Table",1,856,2016-10-14 06:54:38,2016-09-14 00:42:56,2016-09-14 00:42:56,726,MERGED,1.0,6.0,3,4,2,positive
884,Change has been successfully cherry-picked as 6e261cb19e5751eb0553ad0c5b357b1a5747518c by Giuseppe Castagno,2,881,2016-10-20 13:10:19,2016-10-20 12:26:51,2016-10-20 12:28:39,0,MERGED,3.0,11.0,3,5,2,positive
896,Change has been successfully cherry-picked as 02bf72f7513aa4e28e2d544a34a8c8b3465b9e39 by Marco Cecchetti,1,893,2016-10-20 11:39:34,2016-10-19 19:57:18,2016-10-19 20:12:24,15,MERGED,1.0,14.0,2,4,1,positive
907,Change has been successfully cherry-picked as 629bc69708a280b79f07b58adcda8593e22cf422 by Michael Meeks,1,902,2016-10-20 08:41:29,2016-10-19 13:34:22,2016-10-19 23:51:10,8,MERGED,1.0,76.0,4,5,1,positive
910,Change has been successfully cherry-picked as 58072c5a7f409cd500ecdc4e81a8f536aa3dda59 by Noel Grandin,1,905,2016-10-20 06:14:21,2016-10-19 10:21:42,2016-10-19 10:23:08,19,MERGED,36.0,269.0,3,5,1,positive
914,Change has been successfully cherry-picked as 8c4fdffb2029acf9219633627fa37e5ee4028f5a by Armin Le Grand,4,909,2016-10-19 22:41:15,2016-10-19 15:42:03,2016-10-19 21:22:22,1,MERGED,1.0,563.0,3,5,4,positive
921,Change has been successfully pushed.,2,916,2016-10-19 14:46:28,2016-10-19 10:36:37,2016-10-19 14:46:20,0,MERGED,1.0,4.0,2,4,2,positive
923,Change has been successfully cherry-picked as 2f3f06461e7c830105935a1590ff9f181169dff5 by Yousuf Philips,2,918,2016-10-19 13:25:05,2016-10-16 17:59:57,2016-10-19 13:22:45,0,MERGED,1.0,2.0,3,4,2,positive
927,Change has been successfully cherry-picked as c00d8271ba443c4f0acf657c226eea4824597f95 by Michael Meeks,3,922,2016-10-19 10:58:16,2016-10-18 20:38:34,2016-10-19 08:53:36,2,MERGED,1.0,11.0,3,4,3,positive
934,"Patch Set 2:> Was the perfect bug to use as exercise in a workshop with students! > Couldn't pass up, sorry :)Sure, no worries.",2,928,2016-10-14 16:24:06,2016-10-13 19:52:32,2016-10-14 13:41:38,2,MERGED,3.0,10.0,4,10,4,positive
955,Change has been successfully cherry-picked as 834809dbbef60de6677b80e26753c55c4edf96c2 by jan iversen,5,939,2016-10-19 06:30:25,2016-09-14 13:53:33,2016-09-18 21:09:20,729,MERGED,1.0,2.0,3,4,5,positive
966,Change has been successfully cherry-picked as 71dfc1113e45caff3d2ff43261a81c8cadae340a by Giuseppe Castagno,3,946,2016-10-18 19:36:18,2016-10-16 08:11:13,2016-10-18 17:00:46,2,MERGED,1.0,2.0,3,4,3,positive
968,Change has been successfully cherry-picked as d1ea6ecda68bf65b8d90e9ea17fa0a218a92b016 by Jochen Nitschke,3,947,2016-10-18 19:16:47,2016-10-16 18:08:47,2016-10-18 17:23:13,1,MERGED,40.0,166.0,3,5,3,positive
972,Change has been successfully cherry-picked as 9939d2053d5eb45268d3bd356a270ff5ab90905e by Mike Kaganski,2,951,2016-10-18 13:30:15,2016-10-18 12:16:50,2016-10-18 13:12:36,0,MERGED,1.0,2.0,2,2,2,positive
973,Change has been successfully cherry-picked as aaa3072313267c17fa30b56ea7e81e6ac00339c1 by Giuseppe Castagno,2,952,2016-10-18 13:51:57,2016-10-16 08:09:44,2016-10-18 10:34:00,3,MERGED,1.0,2.0,3,4,2,positive
978,Change has been successfully cherry-picked as ac245ef35b6a70474909a66e8988ee225321e9b4 by Miklos Vajna,1,957,2016-10-18 13:25:19,2016-10-13 19:14:03,2016-10-13 19:43:55,113,MERGED,1.0,36.0,4,5,1,positive
982,"Patch Set 1: Verified+1if bjorn agrees, i'm fine with it, though it is just taking up space in git and not actually something we are building or shipping.",1,961,2016-10-13 12:46:57,2016-10-05 09:32:17,2016-10-05 09:32:17,195,MERGED,2760.0,321.0,6,10,1,positive
985,Change has been successfully cherry-picked as f5c54089b50718abf7c35aa81b150c509809d5c4 by Bj├Ârn Michaelsen,7,963,2016-10-18 11:27:03,2016-10-14 13:17:24,2016-10-18 08:50:59,2,MERGED,3.0,11.0,3,5,8,positive
1008,Change has been successfully cherry-picked as 75ab2019a577813bcca2cdbe6aae38187cb52b50 by Giuseppe Castagno,2,983,2016-10-18 06:41:27,2016-10-16 07:36:28,2016-10-17 19:40:09,11,MERGED,1.0,2.0,3,4,2,positive
1035,Change has been successfully cherry-picked as 4af1ac3a9a773e4875712dd2f43f06a1a4edcc19 by Miklos Vajna,2,1006,2016-10-17 09:58:53,2016-10-14 14:26:09,2016-10-14 14:35:11,67,MERGED,1.0,6.0,4,5,2,positive
1073,Patch Set 2:I filed a bug with the requested info. Thanks for reviewing it!https://bugs.documentfoundation.org/show_bug.cgi?id=103211,2,1040,2016-10-14 10:03:35,2016-10-12 19:41:26,2016-10-12 20:23:53,37,MERGED,2.0,21.0,2,5,4,positive
1078,Change has been successfully cherry-picked as 9a0e3d1de75a1986d614a52f1f41276411709cce by Julien Nabet,1,1043,2016-10-16 16:40:46,2016-10-16 12:58:10,2016-10-16 12:58:10,3,MERGED,1.0,6.0,3,5,1,positive
1079,Change has been successfully cherry-picked as 1a98de0ee1438c1a0dd4c59cf1016d81d8b1b7f3 by Stephan Bergmann,2,1044,2016-10-16 14:19:37,2016-10-14 14:54:53,2016-10-15 07:44:50,30,MERGED,1.0,2.0,3,5,2,positive
1100,Change has been successfully cherry-picked as 941049c9da2b7ba5a589c6c2658b43ff53fe2e50 by Stephan Bergmann,2,1065,2016-10-16 14:18:41,2016-10-14 14:53:58,2016-10-15 07:44:47,30,MERGED,2.0,32.0,3,5,2,positive
1112,Change has been successfully cherry-picked as 403bb51074848cd3f78c13eef14ce306e4f86501 by jan iversen,1,1077,2016-10-16 12:43:16,2016-10-15 13:43:26,2016-10-15 13:43:26,22,MERGED,12.0,24.0,4,5,1,positive
1121,Change has been successfully cherry-picked as f85439d415e11e314016f18240640038f9ec4387 by Julien Nabet,1,1084,2016-10-16 11:02:23,2016-10-14 13:12:56,2016-10-14 13:12:56,45,MERGED,7.0,21.0,4,5,1,positive
1123,Change has been successfully cherry-picked as f2c3efb124f12f6087b2304c5c55f202b0d41f9a by Julien Nabet,1,1085,2016-10-16 11:00:35,2016-10-14 13:24:30,2016-10-14 13:24:30,45,MERGED,5.0,15.0,4,5,1,positive
1125,Change has been successfully cherry-picked as ad59a9a9cd1e48fa5120c98930f49fd02551185c by Julien Nabet,1,1086,2016-10-16 10:58:17,2016-10-14 09:19:51,2016-10-14 09:19:51,49,MERGED,8.0,36.0,4,5,1,positive
1129,Change has been successfully cherry-picked as bd041161f3dc65a36245ce271007dce003529a9c by Khaled Hosny,2,1089,2016-10-15 21:20:27,2016-10-08 14:18:03,2016-10-10 11:17:12,130,MERGED,1.0,27.0,4,6,2,positive
1148,Change has been successfully pushed.,2,1108,2016-10-14 16:09:54,2016-10-14 16:09:31,2016-10-14 16:09:49,0,MERGED,1.0,6.0,2,4,2,positive
1153,Change has been successfully cherry-picked as e5e461dd60e7d104f6eb1187949c161372e7b02e by Eike Rathke,3,1112,2016-10-14 15:58:12,2016-10-12 19:41:26,2016-10-14 15:26:16,0,MERGED,2.0,22.0,2,3,3,positive
1157,Change has been successfully cherry-picked as 3223c551c37c6b10b5b7de23ffa4520d720338b6 by Noel Grandin,2,1116,2016-10-14 18:34:59,2016-10-14 12:35:04,2016-10-14 14:44:27,3,MERGED,16.0,495.0,3,5,2,positive
1159,Change has been successfully cherry-picked as f617d9466632f656811474cd49311e13ab950753 by Eike Rathke,1,1118,2016-10-14 18:08:30,2016-09-20 06:04:50,2016-10-14 15:46:03,2,MERGED,1.0,37.0,4,7,1,positive
1172,Change has been successfully cherry-picked as cf275ebb3fd3535f191ed02632dae2d5d7950657 by Olivier Hallot,1,1128,2016-10-14 14:40:47,2016-10-14 11:56:10,2016-10-14 11:56:10,2,MERGED,4.0,113.0,3,3,1,positive
1202,Change has been successfully cherry-picked as f74a76391cc8c41514ead1698f92037081a2e257 by Stephan Bergmann,1,1154,2016-10-14 05:36:19,2016-10-13 19:28:41,2016-10-13 19:28:41,10,MERGED,1.0,17.0,3,5,1,positive
1203,Change has been successfully cherry-picked as 4ea6f3c38f81df3354a2ba4abfbb12641bf0c7bd by Bj├Ârn Michaelsen,2,1155,2016-10-13 22:12:12,2016-10-13 21:05:33,2016-10-13 22:07:44,0,MERGED,1.0,3.0,3,5,3,positive
1205,Change has been successfully pushed.,5,1156,2016-10-13 18:27:24,2016-09-07 18:10:26,2016-10-13 18:26:24,0,MERGED,4.0,75.0,2,5,5,positive
1216,"Patch Set 2:Regina,Thank you for reminding. It could be argued that ODFF differs from many mathematical definitions, which require that x>=0.I have no idea how I missed the x<0 parts in ODFF - I read it 3 times.The bug report concerns GAMMA.DIST, an Excel function. I will change the code so that only GAMMA.DIST is affected.",2,1164,2016-09-22 05:57:20,2016-09-21 15:00:38,2016-09-22 05:51:39,0,MERGED,1.0,2.0,1,2,5,positive
1242,"Patch Set 2:So, reverting it will reintroduce those two bugs this ""fixes"".This is one of these very common situations in Calc where, 1) the feature expectation is not very clear, 2) there is no test, 3) no code doc indicating how the code should behave, and 4) an attempt to fix stuff will get met with ""this is wrong, please revert"". ;-)Frustrating...",2,1185,2016-10-13 11:55:04,2016-10-02 01:07:20,2016-10-13 05:22:19,6,MERGED,1.0,20.0,2,2,2,positive
1257,Change has been successfully cherry-picked as da47c37c59ce8ce8c56f396ec79361c19b4bdb51 by Bj├Ârn Michaelsen,1,1197,2016-10-13 09:04:14,2016-10-12 22:32:20,2016-10-12 22:32:20,10,MERGED,2.0,0.0,3,5,1,positive
1259,Change has been successfully cherry-picked as f2061f85bf4d3d005668c3192589f0d242a49a36 by Bj├Ârn Michaelsen,2,1198,2016-10-13 09:02:46,2016-10-12 21:42:26,2016-10-13 09:00:39,0,MERGED,5.0,132.0,2,3,2,positive
1261,Change has been successfully cherry-picked as 7f77e6840d73c890e9cd0a94cab32b25d77883ae by Bj├Ârn Michaelsen,1,1199,2016-10-13 09:01:55,2016-10-12 21:31:15,2016-10-12 21:44:28,11,MERGED,7.0,94.0,3,5,1,positive
1266,"Patch Set 1: Code-Review+1visually, LO round-trips this just fine, and has no problems with it. Only MS-Word indicates any issues, so no unit test is possible.The regression causing this issue covers an oddball situation already, so just avoiding the whole thing within a table seems like the best solution.I never could figure out what is ultimately causing the problem, because dealing with cells is very complicated. I'm pretty sure it was related to the anchor (position 26) being past the end of the string portions(0-23,24,25).  But even the delay of the first portion caused the +Fkp error, and nothing I tried stopped the cell ""Enter Personal Websites  "" from getting mangled except for completely avoiding postponement.",1,1204,2016-10-12 06:01:42,2016-10-11 16:26:15,2016-10-11 16:26:15,13,MERGED,1.0,9.0,2,5,2,positive
1270,Change has been successfully cherry-picked as 8a0ec842b92857b6950c95e2c00ffa6b0ec12082 by Markus Mohrhard,1,1207,2016-10-13 05:20:43,2016-10-11 13:10:46,2016-10-11 13:25:43,39,MERGED,1.0,4.0,4,6,1,positive
1278,"Patch Set 1: Code-Review+2Hi Justin; looks really great - but can we find where the exception comes from - and get a stack trace of that ? The way to do that is to put a break-point into where the 'try' is, and break in __cxa_throw and continue, and see what traces we get.I'm happy for this to go in in the meantime though of course, if it's breaking the build; that's bad; but could you file a bug and CC me on the trace ?Thanks !",1,1213,2016-10-12 13:43:32,2016-10-12 12:13:37,2016-10-12 12:13:37,1,MERGED,1.0,24.0,3,5,3,positive
1280,Change has been successfully pushed.,4,1215,2016-10-12 13:29:39,2016-10-12 11:01:15,2016-10-12 13:28:53,0,MERGED,2.0,16.0,2,4,4,positive
1281,Change has been successfully cherry-picked as 2ee2757f152eadd880f222553daf253d98d31efa by Katarina Behrens,2,1216,2016-10-12 14:29:32,2016-10-12 08:54:35,2016-10-12 10:55:18,3,MERGED,1.0,3.0,3,4,2,positive
1285,Change has been successfully pushed.,2,1220,2016-10-12 09:31:34,2016-10-12 07:00:34,2016-10-12 09:31:16,0,MERGED,1.0,28.0,2,4,2,positive
1290,Change has been successfully cherry-picked as a4df89e0fafb3b2991a57c506f137367a117f355 by jan iversen,1,1224,2016-10-12 09:17:54,2016-10-12 08:58:46,2016-10-12 08:58:46,0,MERGED,2.0,22.0,4,6,2,positive
1298,"RestoredArea tab revival, yay",8,1229,2016-09-29 11:24:52,2016-08-22 11:18:05,2016-08-22 12:44:40,910,MERGED,10.0,2245.0,3,7,18,positive
1300,Change has been successfully cherry-picked as 4624e2d11cbcb0fa4e84acb2e1b73bd2db6ae751 by Noel Grandin,1,1230,2016-10-11 09:21:30,2016-10-09 16:05:26,2016-10-09 16:24:17,40,MERGED,1.0,10.0,4,5,2,positive
1320,Change has been successfully cherry-picked as 086550313260d9fa45b91dc705b21bb9b51ce0b8 by Justin Luth,13,1249,2016-10-11 05:09:54,2016-10-07 10:44:01,2016-10-10 19:16:57,9,MERGED,167.0,4282.0,3,4,13,positive
1322,"Patch Set 1:If this increases test coverage, then I'm all for this. Please push this yourself when jenkins is happy, so you don't have to rebase + resolve conflicts in a loop. :-)",1,1249,2016-10-07 11:46:37,2016-10-07 10:44:01,2016-10-07 10:44:01,1,MERGED,167.0,4298.0,3,6,13,positive
1338,Change has been successfully cherry-picked as ecec5524476448d35dd24c5594c2fcbb1a8b6218 by Thorsten Behrens,7,1261,2016-10-10 10:40:42,2016-09-19 11:08:23,2016-10-04 15:26:16,139,MERGED,1.0,28.0,3,4,7,positive
1344,Change has been successfully cherry-picked as 728c7327bd97602a38723553ed044ea4c01d13b2 by Samuel Mehrbrodt,2,1266,2016-10-10 08:41:21,2016-10-06 14:34:49,2016-10-10 08:39:52,0,MERGED,2.0,6.0,2,3,2,positive
1382,Change has been successfully cherry-picked as c31d22c96e791b77a9e61e1fd08fbac482915188 by Yousuf Philips,2,1303,2016-10-09 18:15:51,2016-10-09 07:57:34,2016-10-09 18:15:14,0,MERGED,1.0,2.0,2,3,2,positive
1389,Patch Set 1:Looks good - but can you please send a license statement before we merge your changes? https://wiki.documentfoundation.org/Development/Developers#Example_StatementThanks!,1,1310,2016-10-07 06:56:32,2016-10-06 12:36:41,2016-10-06 12:36:41,18,MERGED,5.0,10.0,5,10,1,positive
1445,Change has been successfully cherry-picked as b07163d73a28e7792011edddf246726919364a26 by Armin Le Grand,1,1362,2016-10-06 09:01:46,2016-09-30 10:40:47,2016-09-30 10:40:47,142,MERGED,3.0,32.0,3,5,1,positive
1447,Change has been successfully cherry-picked as a9f820679a70ec3fc4fe4f43c8fed175b362d1fd by Giuseppe Castagno,2,1364,2016-10-06 07:19:35,2016-10-05 18:11:51,2016-10-06 05:19:48,1,MERGED,1.0,16.0,3,5,2,positive
1452,Change has been successfully cherry-picked as ae2c5ba92b784f9864240b641310e9ed9f40e470 by Ashod Nakashian,1,1369,2016-10-06 05:56:32,2016-10-06 04:48:16,2016-10-06 04:48:16,1,MERGED,1.0,108.0,2,4,1,positive
1460,Patch Set 2: Code-Review-2 Verified+1Looks good.But please send a license statement before we merge this: https://wiki.documentfoundation.org/Development/Developers#Example_Statement,2,1376,2016-10-05 19:38:31,2016-10-04 23:48:29,2016-10-05 00:59:20,18,MERGED,1.0,2.0,4,7,2,positive
1462,Change has been successfully cherry-picked as af239f5affe82d0c6449e0e8f9828fe587033f02 by Henry Castro,4,1377,2016-10-05 17:12:24,2016-10-04 15:28:27,2016-10-05 14:52:16,2,MERGED,9.0,386.0,3,5,4,positive
1473,Patch Set 1:(1 comment)> All of the text styles somehow don't work.They worked fine for me.,1,1388,2016-09-29 00:38:34,2016-09-28 14:06:56,2016-09-28 14:06:56,10,MERGED,1.0,94.0,4,9,3,positive
1477,Change has been successfully cherry-picked as 0570ddd7377c825e6cff7e71d07452223d230b6b by jan iversen,2,1391,2016-10-04 15:35:21,2016-10-01 20:09:48,2016-10-04 13:47:44,1,MERGED,1.0,4.0,4,5,2,positive
1498,Change has been successfully cherry-picked as 46d989cf31ce361515f6267adcc59455d094ad13 by Caol├ín McNamara,1,1412,2016-10-04 11:21:44,2016-10-03 08:07:41,2016-10-03 19:25:16,15,MERGED,1.0,2.0,5,6,1,positive
1507,Change has been successfully cherry-picked as f7e01c583440c06f5f4a735790e3a22237a1b84f by Markus Mohrhard,1,1420,2016-10-03 20:32:33,2016-10-03 17:10:44,2016-10-03 17:10:44,3,MERGED,1.0,6350.0,4,5,1,positive
1524,Patch Set 1:Big change but very simple =) good to have in 5-2 too.,1,1435,2016-10-03 15:01:40,2016-09-20 17:22:53,2016-10-03 11:28:39,3,MERGED,9.0,1107.0,4,9,1,positive
1527,Change has been successfully cherry-picked as 8f9af8dd970d8e2a620beb35a6ce145d65d18df5 by jan iversen,4,1436,2016-10-03 13:43:51,2016-10-01 10:50:37,2016-10-03 12:55:34,0,MERGED,9.0,28.0,4,5,4,positive
1530,Change has been successfully cherry-picked as 06faa823bc5dbb2aa2c096b5db2ffaeb15e56b04 by Jochen Nitschke,1,1438,2016-10-03 14:12:59,2016-10-03 11:48:39,2016-10-03 11:54:43,2,MERGED,2.0,3.0,3,6,1,positive
1532,Change has been successfully cherry-picked as 874035190625de4d82d357e61cc5bcf785c7b9fe by jan iversen,4,1439,2016-10-03 13:47:56,2016-10-01 13:46:15,2016-10-03 12:55:34,0,MERGED,20.0,52.0,4,5,4,positive
1533,Change has been successfully cherry-picked as ba64777045c9e34e24cccf83d74594092f6b0552 by Marco Cecchetti,1,1440,2016-10-03 12:38:25,2016-10-02 12:01:47,2016-10-03 12:37:00,0,MERGED,1.0,39.0,3,5,1,positive
1550,Change has been successfully cherry-picked as 91563122b47dfbc08aa2d3a5c2d73bb48eb8ff72 by Andras Timar,1,1456,2016-10-03 10:15:59,2016-10-03 09:21:20,2016-10-03 09:21:20,0,MERGED,1.0,3.0,3,3,1,positive
1570,Change has been successfully cherry-picked as 2907d802a55ec5f4e83650adba9bbb7e7f134e1a by Ashod Nakashian,2,1472,2016-10-03 05:31:28,2016-10-02 19:30:59,2016-10-03 05:27:49,0,MERGED,3.0,33.0,2,3,2,positive
