ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
1361,Change has been successfully cherry-picked as 7060c7b642fdc0a369505e430652ee44205e7eed by Miklos Vajna,2,1280,2016-10-06 13:53:23,2016-10-06 16:43:24,2,MERGED,7.0,70.0,4,6,2,positive
1391,Patch Set 1:Looks good - but can you please send a license statement before we merge your changes? https://wiki.documentfoundation.org/Development/Developers#Example_StatementThanks!,1,1310,2016-10-06 12:36:41,2016-10-06 12:36:41,0,MERGED,5.0,10.0,5,10,1,positive
1392,Patch Set 1:> Looks good - but can you please send a license statement before we > merge your changes? https://wiki.documentfoundation.org/Development/Developers#Example_Statement >  > Thanks!i send my statement i hope it's ok! my english isn't good!,1,1310,2016-10-06 12:36:41,2016-10-06 12:36:41,0,MERGED,5.0,10.0,5,10,1,positive
1393,Patch Set 1:> i send my statement i hope it's ok! my english isn't good!Where did you send it? I don't see it on the mailing list.,1,1310,2016-10-06 12:36:41,2016-10-06 12:36:41,0,MERGED,5.0,10.0,5,10,1,positive
1394,"Patch Set 1:> > i send my statement i hope it's ok! my english isn't good! >  > Where did you send it? I don't see it on the mailing list.i have send a mail with wrong subject, now i send and see it in the mailing list!",1,1310,2016-10-06 12:36:41,2016-10-06 12:36:41,0,MERGED,5.0,10.0,5,10,1,positive
1449,Change has been successfully cherry-picked as a9f820679a70ec3fc4fe4f43c8fed175b362d1fd by Giuseppe Castagno,2,1364,2016-10-05 18:11:51,2016-10-06 05:19:48,11,MERGED,1.0,16.0,3,5,2,positive
1475,Patch Set 1:(1 comment)> All of the text styles somehow don't work.They worked fine for me.,1,1388,2016-09-28 14:06:56,2016-09-28 14:06:56,0,MERGED,1.0,94.0,4,9,3,positive
1496,Change has been successfully cherry-picked as a5ac3e1d730e3fb84b2cc9c4108effeee613c6d2 by Caol├ín McNamara,1,1408,2016-10-03 17:54:26,2016-10-03 17:58:32,0,MERGED,4.0,112625.0,4,8,1,positive
1509,Change has been successfully cherry-picked as f7e01c583440c06f5f4a735790e3a22237a1b84f by Markus Mohrhard,1,1420,2016-10-03 17:10:44,2016-10-03 17:10:44,0,MERGED,1.0,6350.0,4,5,1,positive
1511,Change has been successfully cherry-picked as 359a2f1fadaa69574238147a9c954b8a42999019 by Andras Timar,1,1422,2016-10-03 14:52:08,2016-10-03 14:54:14,0,MERGED,1.0,21.0,3,3,1,positive
1529,Change has been successfully cherry-picked as 8f9af8dd970d8e2a620beb35a6ce145d65d18df5 by jan iversen,4,1436,2016-10-01 10:50:37,2016-10-03 12:55:34,50,MERGED,9.0,28.0,4,5,4,positive
1532,Change has been successfully cherry-picked as 06faa823bc5dbb2aa2c096b5db2ffaeb15e56b04 by Jochen Nitschke,1,1438,2016-10-03 11:48:39,2016-10-03 11:54:43,0,MERGED,2.0,3.0,3,6,1,positive
1534,Change has been successfully cherry-picked as 874035190625de4d82d357e61cc5bcf785c7b9fe by jan iversen,4,1439,2016-10-01 13:46:15,2016-10-03 12:55:34,47,MERGED,20.0,52.0,4,5,4,positive
1535,Change has been successfully cherry-picked as ba64777045c9e34e24cccf83d74594092f6b0552 by Marco Cecchetti,1,1440,2016-10-02 12:01:47,2016-10-03 12:37:00,24,MERGED,1.0,39.0,3,5,1,positive
1542,Change has been successfully cherry-picked as f5ed92549b9f113cbe252820a01a098b2b9d65ab by Marco Cecchetti,5,1447,2016-09-16 10:36:06,2016-09-30 21:37:37,347,MERGED,6.0,96.0,3,5,5,positive
1544,"Patch Set 3:Fixing typos is something nice, but also something that causes changes in a lot of files, without really changing them, and thus making searching in git slightly more complicated.I would advice, that you move on to solving easy hacks. If you need help I am here to help",3,1449,2016-10-01 13:46:49,2016-10-03 06:24:57,40,MERGED,7.0,18.0,5,6,3,positive
1546,Change has been successfully cherry-picked as f0249a88fc502df142d36f2f67c976618b7ba6b6 by Noel Grandin,3,1450,2016-10-01 11:08:29,2016-10-03 06:24:56,43,MERGED,20.0,58.0,4,5,3,positive
1552,Change has been successfully cherry-picked as 91563122b47dfbc08aa2d3a5c2d73bb48eb8ff72 by Andras Timar,1,1456,2016-10-03 09:21:20,2016-10-03 09:21:20,0,MERGED,1.0,3.0,3,3,1,positive
1555,Change has been successfully cherry-picked as 3b0a57d6de5931fcbd554a11cb9abdd09c34a735 by Caol├ín McNamara,1,1458,2016-09-27 16:17:11,2016-09-27 16:40:12,0,MERGED,1.0,6.0,4,5,1,positive
1572,Change has been successfully cherry-picked as 2907d802a55ec5f4e83650adba9bbb7e7f134e1a by Ashod Nakashian,2,1472,2016-10-02 19:30:59,2016-10-03 05:27:49,9,MERGED,3.0,33.0,2,3,2,positive
1576,Change has been successfully cherry-picked as 1922c8b1d46e0067ed21a18d249f04da6f3b0160 by Marco Cecchetti,1,1476,2016-10-02 12:01:47,2016-10-02 12:01:47,0,MERGED,1.0,39.0,2,3,2,positive
1579,Change has been successfully cherry-picked as a9483f7105b58b6d78c06aa5b3e6e4a3466ae8dc by Jochen Nitschke,1,1479,2016-09-23 11:11:43,2016-09-23 11:16:36,0,MERGED,1.0,14.0,3,6,1,positive
1596,Change has been successfully cherry-picked as 786971a13adba78072c0ec03101c6c63d76a432f by Markus Mohrhard,2,1495,2016-09-30 19:25:37,2016-10-01 11:27:17,16,MERGED,5.0,277.0,3,5,2,positive
1621,Change has been successfully cherry-picked as 8e466c431e6d61911b2b15895a4b63df12422057 by Takeshi Abe,3,1519,2016-09-26 14:58:43,2016-09-29 11:07:42,68,MERGED,2.0,5.0,4,6,3,positive
1638,Change has been successfully cherry-picked as 708e33c4cb0054b38fced2fb160a5240e02feb01 by Andras Timar,2,1531,2016-09-29 12:27:39,2016-09-29 12:36:44,0,MERGED,10.0,110.0,3,3,2,positive
1640,Change has been successfully pushed.,2,1533,2016-09-29 10:49:23,2016-09-29 10:53:02,0,MERGED,15.0,198.0,2,3,2,positive
1669,Change has been successfully cherry-picked as e44961c95d06303766ca15291befcc6323cc5c2b by Jochen Nitschke,1,1559,2016-09-28 10:34:15,2016-09-28 11:04:04,0,MERGED,1.0,18.0,3,5,1,positive
1671,Change has been successfully cherry-picked as 6adebd2b2b4cf1b78d6b545fcdf798164d7bbd9e by Jochen Nitschke,1,1560,2016-09-28 10:07:14,2016-09-28 10:26:14,0,MERGED,1.0,16.0,3,5,1,positive
1682,Change has been successfully cherry-picked as 0ed3075009cf48844759b2cfa5938d66675b46c6 by Michael Stahl,1,1569,2016-09-23 16:10:18,2016-09-27 09:48:36,89,MERGED,1.0,16.0,4,5,1,positive
1718,Change has been successfully cherry-picked as da870b35dd0cf8b7a987530e896b3e044f444908 by Bj├Ârn Michaelsen,1,1603,2016-09-26 11:01:42,2016-09-26 11:01:42,0,MERGED,5.0,157.0,4,5,1,positive
1725,Change has been successfully cherry-picked as 9373913086dcf16421bbe6cac49bb1444155c1de by Michael Stahl,1,1609,2016-09-23 19:16:39,2016-09-23 19:16:39,0,MERGED,1.0,4.0,4,6,1,positive
1728,Patch Set 2: Code-Review+2 Verified+1Looks good.,2,1612,2016-09-25 19:13:15,2016-09-26 09:06:01,13,MERGED,1.0,1908.0,4,6,2,positive
1729,Change has been successfully cherry-picked as 771d106280b13033805dfa3497048a86cce8ac45 by jan iversen,2,1612,2016-09-25 19:13:15,2016-09-26 09:06:01,13,MERGED,1.0,1908.0,4,6,2,positive
1734,Change has been successfully cherry-picked as f94c217c29cdd347b56314a51cbbf795ec6517be by David Tardon,2,1616,2016-09-19 11:24:02,2016-09-21 09:55:43,46,MERGED,1.0,7.0,3,4,2,positive
1736,Change has been successfully cherry-picked as 5905c3b3f271061ee4a711c77dd2615f764d7238 by Ashod Nakashian,1,1618,2016-09-26 01:30:56,2016-09-26 02:30:52,0,MERGED,2.0,66.0,2,3,1,positive
1763,Change has been successfully cherry-picked as e62c02a089e454eeea472e758e113e7e28568a02 by Giuseppe Castagno,4,1643,2016-09-24 11:35:54,2016-09-25 09:31:00,21,MERGED,5.0,148.0,3,5,4,positive
1773,Change has been successfully pushed.,1,1653,2016-09-22 21:04:50,2016-09-23 12:07:35,15,MERGED,1.0,1.0,2,4,1,positive
1776,Change has been successfully cherry-picked as 5333743d3b8288fb40e4657aedf1db2255f6a62b by Caol├ín McNamara,1,1655,2016-09-22 18:26:25,2016-09-22 18:26:25,0,MERGED,1.0,4.0,4,5,1,positive
1777,Change has been successfully cherry-picked as d17d7c63d2d15495f7faeead11672c1a9e798610 by Caol├ín McNamara,1,1656,2016-09-23 10:44:17,2016-09-23 12:10:25,1,MERGED,2.0,16.0,3,5,1,positive
1786,Change has been successfully cherry-picked as fa5830d02cec81921235357f4ed0372d104cf89e by Michael Stahl,1,1665,2016-07-07 15:42:58,2016-09-19 09:19:51,1769,MERGED,1.0,13.0,4,5,1,positive
1820,Change has been successfully cherry-picked as 11e0a584dd980abc8f2276fc9408a5bf7d71abc1 by Markus Mohrhard,1,1696,2016-09-21 14:58:29,2016-09-21 14:58:29,0,MERGED,1.0,4693.0,4,5,1,positive
1822,Change has been successfully cherry-picked as 26d175afa94df41bb4a33e50dff3e788ba20ec36 by Markus Mohrhard,1,1697,2016-09-21 18:35:06,2016-09-21 18:35:06,0,MERGED,1.0,1609.0,4,5,1,positive
1827,Change has been successfully cherry-picked as 875c5905c71635c8e75d0756cc86d953523726e2 by Michael Stahl,2,1701,2016-09-21 13:30:35,2016-09-21 14:45:29,1,MERGED,5.0,10.0,4,5,2,positive
1830,Change has been successfully cherry-picked as 970750df0ddf272f5b22555834e579d56313e579 by Miklos Vajna,2,1704,2016-09-19 20:21:58,2016-09-21 09:55:54,37,MERGED,1.0,15.0,3,4,2,positive
1833,Change has been successfully cherry-picked as 2a439e641890d81a6bb960ccc27135c040e3e991 by Lionel Elie Mamane,1,1706,2016-09-20 09:25:01,2016-09-20 12:32:49,3,MERGED,1.0,35.0,4,5,1,positive
1848,Change has been successfully cherry-picked as dd3d1ff9544e2af15847385c24c59837e0db0af7 by Andras Timar,5,1721,2016-09-08 07:40:14,2016-09-21 11:04:59,315,MERGED,1.0,2.0,3,4,5,positive
1865,Change has been successfully cherry-picked as 3e9e36f64d29a1abc9b4dd0893e3b80d9944469c by Andras Timar,2,1735,2016-09-20 18:51:52,2016-09-21 09:34:15,14,MERGED,1.0,1.0,3,4,2,positive
1870,Change has been successfully cherry-picked as 81cab3d5de9e05bde456f96356379a3b6033bc7f by Miklos Vajna,1,1739,2016-09-07 16:26:30,2016-09-13 05:59:01,133,MERGED,3.0,19.0,6,10,1,positive
1871,Change has been successfully cherry-picked as 6a361f874debed3863b55f741552faf8170d19bc by Miklos Vajna,2,1740,2016-09-16 11:20:18,2016-09-20 12:34:49,97,MERGED,3.0,65.0,4,5,2,positive
1901,Change has been successfully pushed.,2,1770,2016-09-20 15:04:50,2016-09-20 18:38:51,3,MERGED,1.0,12.0,2,4,2,positive
1910,Change has been successfully cherry-picked as d09bfe6bf10fe16e087c7f30268b72f36c33302e by Markus Mohrhard,1,1777,2016-09-20 10:00:01,2016-09-20 10:04:25,0,MERGED,1.0,3.0,3,6,1,positive
1916,Change has been successfully cherry-picked as 097f34e6411248856cfc78ffe80571aa2a876bff by Miklos Vajna,1,1783,2016-07-07 15:42:58,2016-09-19 09:18:03,1769,MERGED,1.0,13.0,4,6,1,positive
1947,Change has been successfully cherry-picked as 2a148e2b5ea11fd371042e836fa95438ffa738e7 by Giuseppe Castagno,4,1812,2016-08-27 15:31:06,2016-09-19 10:21:43,546,MERGED,4.0,96.0,3,5,4,positive
1950,Change has been successfully cherry-picked as 7fff96039118e29ebc125f65b94560332cd41355 by Ashod Nakashian,2,1815,2016-09-19 04:20:02,2016-09-19 12:02:51,7,MERGED,1.0,5.0,2,3,2,positive
1954,Change has been successfully cherry-picked as f0c09238ce0aa9772b182b1461af0a448332dda4 by Ashod Nakashian,1,1819,2016-09-17 12:42:25,2016-09-17 22:43:07,10,MERGED,2.0,13.0,2,3,1,positive
1962,Change has been successfully cherry-picked as 5b8c22379e2eae74f7ed78326ab89483db5c6624 by Markus Mohrhard,4,1826,2016-09-18 14:14:35,2016-09-19 07:16:52,17,MERGED,15.0,556.0,3,4,4,positive
1973,Change has been successfully cherry-picked as 516c0608ba44a60abec3e0a67382e5bc7977316a by jan iversen,1,1834,2016-08-25 08:04:29,2016-08-25 08:04:29,0,MERGED,1.0,9.0,8,12,1,positive
1986,Change has been successfully cherry-picked as 2aa61f07eccd3749d9e9f4a02f2e642bb03cad55 by Jochen Nitschke,2,1846,2016-09-17 12:48:11,2016-09-17 13:37:22,0,MERGED,1.0,2.0,2,3,2,positive
2009,Change has been successfully cherry-picked as e488d3c9527e0e7cfd3dd56479db4ed6d4035ea3 by Miklos Vajna,1,1868,2016-09-16 10:20:53,2016-09-16 10:20:53,0,MERGED,1.0,13.0,4,5,1,positive
2011,Change has been successfully cherry-picked as 3d9b50aeebdd5b3fadc6daacfba78daf9c7bec3c by Ashod Nakashian,3,1870,2016-09-14 21:43:56,2016-09-16 12:35:28,38,MERGED,1.0,11.0,2,3,3,positive
2035,Change has been successfully cherry-picked as 5059efab2f982daf041701165d15587794ffbfc7 by Michael Stahl,1,1892,2016-08-27 02:59:53,2016-08-27 02:59:53,0,MERGED,1.0,15.0,5,7,1,positive
2053,Change has been successfully pushed.,2,1907,2016-09-15 08:48:23,2016-09-15 11:38:49,2,MERGED,1.0,10.0,2,4,2,positive
2060,Change has been successfully cherry-picked as a988f3a9aeb82c2f7be6392d74c7e2e77e94928d by Eike Rathke,1,1912,2016-09-09 09:29:03,2016-09-13 19:40:24,106,MERGED,1.0,4.0,5,6,1,positive
2063,Change has been successfully cherry-picked as eb949d8e2f087ea0358719948e75a4aeacddd74f by jan iversen,1,1915,2016-09-14 14:56:31,2016-09-14 14:56:31,0,MERGED,4.0,14.0,3,3,1,positive
2066,Change has been successfully cherry-picked as 8697d18f717c75ddeedfe08161091da71007b859 by Markus Mohrhard,2,1917,2016-09-13 20:26:54,2016-09-14 06:31:55,10,MERGED,1.0,4400.0,3,4,2,positive
2068,Change has been successfully cherry-picked as dc73f699da8e20f5753d481cf8680c761e62c468 by Markus Mohrhard,1,1918,2016-09-14 19:25:56,2016-09-14 19:25:56,0,MERGED,1.0,3899.0,4,5,1,positive
2075,Change has been successfully cherry-picked as e44addfd5d227123928d1295bb8582799aaac6a0 by Miklos Vajna,3,1924,2016-09-13 13:56:38,2016-09-14 04:27:07,14,MERGED,1.0,5.0,3,4,4,positive
2087,Change has been successfully cherry-picked as e1822c809b137859382139aace0c08be4547c157 by Markus Mohrhard,1,1933,2016-09-13 20:58:01,2016-09-13 20:58:01,0,MERGED,1.0,3896.0,4,5,1,positive
2089,Change has been successfully cherry-picked as a63bd06b5f6652c331afac3fccd82b3de4ba4ff9 by Markus Mohrhard,1,1934,2016-09-13 21:07:27,2016-09-13 21:07:27,0,MERGED,1.0,1617.0,4,5,1,positive
2091,Change has been successfully cherry-picked as 08641cc939f65c86b0ec86e0c05fe8f252e9b23c by Markus Mohrhard,1,1935,2016-09-13 21:38:55,2016-09-13 21:38:55,0,MERGED,1.0,2581.0,4,5,1,positive
2093,Change has been successfully cherry-picked as c15e1d9b8e9e0b9b7e6817e00a482ac26d49d608 by Markus Mohrhard,1,1936,2016-09-13 16:41:47,2016-09-13 16:41:47,0,MERGED,1.0,5390.0,4,5,1,positive
2095,Change has been successfully cherry-picked as 4e7b0af6244d89c523868ef508f4bb254085672e by Markus Mohrhard,1,1937,2016-09-13 16:44:09,2016-09-13 16:44:09,0,MERGED,1.0,4953.0,4,5,1,positive
2108,Patch Set 1: Code-Review+2 Verified+1ESC already that it was fine.,1,1948,2016-07-31 15:09:39,2016-07-31 15:09:39,0,MERGED,2634.0,2054.0,4,8,4,positive
2128,Change has been successfully cherry-picked as 5aaf4d89c5acfbdf1e85a760e3b3585f7d04e48a by Miklos Vajna,5,1962,2016-09-09 20:32:11,2016-09-12 18:19:19,69,MERGED,2.0,19.0,4,5,5,positive
2150,Change has been successfully cherry-picked as 937a284ebfe1261e4b7666e4c1d2b8f9677c1763 by Samuel Mehrbrodt,1,1984,2016-09-10 15:19:46,2016-09-10 15:19:46,0,MERGED,1.0,5.0,4,5,1,positive
2159,"Patch Set 7:The change itself looks OK, but I'm worried about no matching testcase.Also, if you're interested in any pre-commit review, please give only Code-Review+1, not Code-Review+2 (the hope is that one day Code-Review+2 && Verified+1 will be submitted automatically). :-)",7,1992,2016-09-09 10:00:24,2016-09-10 07:37:12,21,MERGED,1.0,4.0,4,8,7,positive
2161,"Patch Set 7:Ah OK, if this is the ""just in case"" patch for master only, fine.",7,1992,2016-09-09 10:00:24,2016-09-10 07:37:12,21,MERGED,1.0,4.0,4,8,7,positive
2209,Change has been successfully cherry-picked as 7f037e2230d059320aff8610b6d24c0a44a71e41 by Caol├ín McNamara,2,2037,2016-09-07 19:04:43,2016-09-09 10:51:24,39,MERGED,1.0,10.0,3,4,2,positive
2210,Change has been successfully cherry-picked as 6744039f1becbc182445685a5cba3ed8a0be2705 by Caol├ín McNamara,1,2038,2016-09-09 09:52:25,2016-09-09 09:52:25,0,MERGED,2.0,6.0,3,5,1,positive
2211,Change has been successfully cherry-picked as 3d7d318914bd69262da647e0db23ec47d6550afe by Caol├ín McNamara,1,2039,2016-09-09 09:50:37,2016-09-09 09:50:37,0,MERGED,1.0,2.0,3,5,2,positive
2213,Change has been successfully cherry-picked as 69885cb07b7cc8290946c97d45f0b7379dcf77b1 by Caol├ín McNamara,2,2040,2016-09-07 15:11:17,2016-09-08 22:45:08,31,MERGED,1.0,23.0,4,5,2,positive
2243,"Patch Set 2:> Looks good, I just wonder what happens to all the templates? Should > we upload them to our template repository?It's possible, you need to double check their license and whether they look good.",2,2067,2016-09-07 20:39:11,2016-09-08 08:08:32,11,MERGED,93.0,7115.0,5,7,2,positive
2285,Change has been successfully cherry-picked as 980756ce042eede8ba617f1c54a387a7ecbaf5db by Adolfo Jayme Barrientos,1,2098,2016-09-02 18:04:47,2016-09-02 18:42:52,0,MERGED,1.0,3.0,4,6,1,positive
2286,Change has been successfully cherry-picked as 5e9982668224345f901631d664985e823530e05a by Caol├ín McNamara,1,2099,2016-09-06 19:31:06,2016-09-07 07:28:07,11,MERGED,1.0,4.0,2,4,1,positive
2287,Change has been successfully cherry-picked as 4349b6b060c95ca42f5a2ecebafe389e0e9dbb48 by Caol├ín McNamara,1,2100,2016-09-06 19:19:04,2016-09-07 07:27:56,12,MERGED,1.0,2.0,2,4,1,positive
2288,Change has been successfully cherry-picked as 99d2232e4fb701273d26457817a590f39bbace96 by Caol├ín McNamara,1,2101,2016-09-04 00:59:11,2016-09-07 01:46:18,72,MERGED,1.0,12.0,3,3,1,positive
2316,Change has been successfully cherry-picked as 869d980a5e5b1552c52651b0ccbee85bfad8bfed by Caol├ín McNamara,1,2128,2016-09-05 16:49:37,2016-09-05 16:49:37,0,MERGED,1.0,4.0,4,5,1,positive
2317,Change has been successfully cherry-picked as 9f0827d5824f1418bd3e26bb3ac9458179898e9c by Caol├ín McNamara,1,2129,2016-09-05 17:03:58,2016-09-05 17:06:40,0,MERGED,11.0,69.0,3,6,1,positive
2319,Change has been successfully cherry-picked as 21188796975be8187e234de446aae4371c3b360a by Maxim Monastirsky,2,2131,2016-09-02 20:38:35,2016-09-05 19:17:23,70,MERGED,4.0,20.0,3,4,2,positive
2320,Change has been successfully cherry-picked as d3035126aa8d35130a12263d052c3360a1e57cc5 by Takeshi Abe,1,2132,2016-09-04 11:19:32,2016-09-04 11:19:44,0,MERGED,2.0,6.0,3,6,1,positive
2322,Change has been successfully cherry-picked as c356e54e2b2ef67043945d5e5762d3a9015ca41f by Caol├ín McNamara,1,2134,2016-08-31 21:27:29,2016-09-04 19:53:31,94,MERGED,2.0,8.0,4,5,1,positive
2323,"Patch Set 3: Code-Review+1Looks plausible to me =) ""here be dragons"" in this class - we have a habit of loosing images - due to poor lifecycle / swap-in / out behaviour - but, I hope cleaning this code up like this is not abnormally risky =) and great to speed this up as/when CI likes it.Thanks !",3,2135,2016-08-28 16:42:31,2016-08-28 22:36:57,5,MERGED,3.0,30.0,3,7,4,positive
2327,"Patch Set 4: Verified+1CI likes it, I'm scared but we'll never do anything if we don't merge stuff when I'm scared ;-) the speedup is much appreciate - great work Aron =) lets get it in !",4,2135,2016-08-28 16:42:31,2016-08-30 16:31:18,47,MERGED,3.0,30.0,4,8,4,positive
2328,Change has been successfully cherry-picked as fdc867a4bc6ac2810732af898c620a889cde725c by Michael Meeks,4,2135,2016-08-28 16:42:31,2016-08-30 16:31:18,47,MERGED,3.0,30.0,4,8,4,positive
2330,Change has been successfully cherry-picked as 67ef208b2b586603e205105a384231645d7f6712 by Michael Meeks,6,2136,2016-09-01 19:48:53,2016-09-05 08:52:09,85,MERGED,4.0,113.0,3,6,6,positive
2331,Change has been successfully cherry-picked as f62d22286972d22809fafbd9cb44263d12a6aa85 by Michael Stahl,8,2137,2016-09-01 07:14:36,2016-09-05 11:12:01,99,MERGED,4.0,46.0,4,6,9,positive
2334,Change has been successfully cherry-picked as 8d3efdfe0cbc21e7bff57f6d265ed6d6cefece7f by Jochen Nitschke,1,2139,2016-09-05 07:35:44,2016-09-05 08:43:30,1,MERGED,2.0,3.0,3,6,1,positive
