ID,ID.1,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Text
131,743,"Patch Set 4: Code-Review+1I tested to pull the latest patch-set, and restarted my installation. Oomph was intelligent enough to detect the two new added features and popped up a dialog asking for installation of these new features (I have never seen this dialog before in corresponding scenarios, must be some new improved behavior in Oomph). Anyway, I think that we are close of getting this one completed. The only thing left is to actually get the 0.8 repo completed, and make the final update to the setup file to reference the release repo.",4,859,2016-10-16 12:00:15,2016-10-18 11:15:52,47,MERGED,1.0,105.0,3,6,9,positive,"Patch Set 4: Code-Review+1I tested to pull the latest patch-set, and restarted my installation. Oomph was intelligent enough to detect the two new added features and popped up a dialog asking for installation of these new features (I have never seen this dialog before in corresponding scenarios, must be some new improved behavior in Oomph). Anyway, I think that we are close of getting this one completed. The only thing left is to actually get the 0.8 repo completed, and make the final update to the setup file to reference the release repo."
136,768,"Patch Set 1:> From technical point of view, this patch is good. > Doesn't break any jUnit test cases. >  > From deprecation perspective, I'm not 100% sure how to deal with > deprecations. Alex?Adding Alex for Review.",1,866,2016-10-19 16:22:39,2016-10-19 16:22:39,0,MERGED,3.0,87.0,3,9,2,positive,"Patch Set 1:> From technical point of view, this patch is good. > Doesn't break any jUnit test cases. >  > From deprecation perspective, I'm not 100% sure how to deal with > deprecations. Alex?Adding Alex for Review."
137,771,Patch Set 2: Code-Review+2 Verified+1There was no reply on SWT mailing list.This patch looks good to me. It's really good to get rid of old and unused code. Merging.,2,866,2016-10-19 16:22:39,2016-10-24 15:17:15,118,MERGED,3.0,87.0,3,4,2,positive,Patch Set 2: Code-Review+2 Verified+1There was no reply on SWT mailing list.This patch looks good to me. It's really good to get rid of old and unused code. Merging.
141,844,"Patch Set 1: Code-Review+1I like the idea. I'm not sure if we could enable this on our Gerrit servers because we run gc from a different machine to not take resources from Gerrit server but still, I like the idea of automatically running gc if loose objects exceeds a threshold.",1,898,2016-04-13 12:54:09,2016-04-14 22:27:22,33,MERGED,7.0,236.0,4,8,7,positive,"Patch Set 1: Code-Review+1I like the idea. I'm not sure if we could enable this on our Gerrit servers because we run gc from a different machine to not take resources from Gerrit server but still, I like the idea of automatically running gc if loose objects exceeds a threshold."
142,858,Patch Set 1:Build SUCCESSFUL. Now starting integration tests...,1,901,2015-11-04 16:31:43,2015-11-04 16:31:43,0,MERGED,1.0,26.0,2,4,2,positive,Patch Set 1:Build SUCCESSFUL. Now starting integration tests...
146,937,"Patch Set 4:@Dawid, is this patch ok for you? I like the fact that it remains light ;)Though, it doesn't cover the constant importing feature (PHP 5.6+), maybe it already works correctly, I never used and tested this feature:use const My\Full\CONSTANT;",4,931,2016-10-12 12:58:12,2016-10-12 13:10:42,0,MERGED,11.0,156.0,4,9,4,positive,"Patch Set 4:@Dawid, is this patch ok for you? I like the fact that it remains light ;)Though, it doesn't cover the constant importing feature (PHP 5.6+), maybe it already works correctly, I never used and tested this feature:use const My\Full\CONSTANT;"
147,939,"Patch Set 4:> yes, it's ok for meGreat, thank you Dawid :)",4,931,2016-10-12 12:58:12,2016-10-12 13:10:42,0,MERGED,11.0,156.0,4,9,4,positive,"Patch Set 4:> yes, it's ok for meGreat, thank you Dawid :)"
148,947,"Patch Set 1:I discussed 2 minutes ago with C├®line, she will create a job so we can test the new RCP with this fix.If that is the good fix, I would be happy for the weekend ;-)",1,935,2016-10-14 12:30:37,2016-10-14 12:30:37,0,MERGED,1.0,6.0,3,6,1,positive,"Patch Set 1:I discussed 2 minutes ago with C├®line, she will create a job so we can test the new RCP with this fix.If that is the good fix, I would be happy for the weekend ;-)"
149,958,"Patch Set 8:> now the tests run and your new test fails.  That's progress!  :-)Yes, and now the test succeeded :)",8,940,2016-10-07 17:06:31,2016-10-10 11:40:45,66,MERGED,2.0,47.0,3,7,16,positive,"Patch Set 8:> now the tests run and your new test fails.  That's progress!  :-)Yes, and now the test succeeded :)"
150,960,"Patch Set 8:> (1 comment):) I don't know !! I find it in my gerrit stanging view, I add it to the commit ;) I should have ignore it.",8,940,2016-10-07 17:06:31,2016-10-10 11:40:45,66,MERGED,2.0,47.0,3,7,16,positive,"Patch Set 8:> (1 comment):) I don't know !! I find it in my gerrit stanging view, I add it to the commit ;) I should have ignore it."
152,963,"Patch Set 2:> The RCPTT build is broken, seems to deal with some wrong path :I've merged a fix for the RCPTT runner's location of the AUT, so now the tests run and your new test fails.  That's progress!  :-)",2,940,2016-10-07 17:06:31,2016-10-07 21:30:27,4,MERGED,1.0,34.0,2,3,16,positive,"Patch Set 2:> The RCPTT build is broken, seems to deal with some wrong path :I've merged a fix for the RCPTT runner's location of the AUT, so now the tests run and your new test fails.  That's progress!  :-)"
158,971,"Patch Set 10:Hi Asma, The Path for the AUT in the RCPTT pom should be updated in order to point to the new Product bundle. the good path should be ..../releng/rcp/oeprt.rcp.product/target/....I'm nearly ready to commit the fix, but if you want to test quickly this is the solution.Regards",10,940,2016-10-11 15:40:58,2016-10-11 15:40:58,0,MERGED,1.0,38.0,4,8,16,positive,"Patch Set 10:Hi Asma, The Path for the AUT in the RCPTT pom should be updated in order to point to the new Product bundle. the good path should be ..../releng/rcp/oeprt.rcp.product/target/....I'm nearly ready to commit the fix, but if you want to test quickly this is the solution.Regards"
163,982,Patch Set 12:(5 comments)Looking good!  A few comments and one question.,12,944,2016-10-04 15:03:42,2016-10-05 10:20:19,19,MERGED,8.0,365.0,3,5,23,positive,Patch Set 12:(5 comments)Looking good!  A few comments and one question.
164,986,Patch Set 17:Tests are running fine locally from the IDE. I now run the build via Tycho locally.,17,944,2016-10-04 15:03:42,2016-10-07 06:23:42,63,MERGED,9.0,379.0,3,9,23,positive,Patch Set 17:Tests are running fine locally from the IDE. I now run the build via Tycho locally.
165,995,"Patch Set 7: Code-Review-1(1 comment)I hadn't considered using an attribute ÔÇö great idea!  Could I suggest a shorter name ('inject=true/false'), as 'useDependencyInjection' is quite a mouthful and out-of-keeping with other attribute names used throughout the platform.We definitely need some tests for this too.",7,944,2016-10-04 15:03:42,2016-10-04 16:11:38,1,MERGED,5.0,134.0,3,6,23,positive,"Patch Set 7: Code-Review-1(1 comment)I hadn't considered using an attribute ÔÇö great idea!  Could I suggest a shorter name ('inject=true/false'), as 'useDependencyInjection' is quite a mouthful and out-of-keeping with other attribute names used throughout the platform.We definitely need some tests for this too."
166,1000,Patch Set 2: Code-Review+2 Verified+1The code looks good and I verified it with the steps from https://bugs.eclipse.org/bugs/show_bug.cgi?id=505670#c0.How about some tests?,2,948,2016-10-10 20:22:50,2016-10-12 21:43:11,49,MERGED,1.0,13.0,3,5,3,positive,Patch Set 2: Code-Review+2 Verified+1The code looks good and I verified it with the steps from https://bugs.eclipse.org/bugs/show_bug.cgi?id=505670#c0.How about some tests?
169,1007,Patch Set 2:It's also worth noting thata the new test did run successfully: https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10709/testReport/org.eclipse.ui.tests.api/IEditorRegistryTest/,2,952,2016-09-30 11:09:11,2016-09-30 12:04:45,0,MERGED,7.0,464.0,2,5,5,positive,Patch Set 2:It's also worth noting thata the new test did run successfully: https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10709/testReport/org.eclipse.ui.tests.api/IEditorRegistryTest/
180,1068,Patch Set 7:(3 comments)Looks pretty good already. Here are few minor nitpicks.,7,976,2016-09-21 10:52:25,2016-10-12 11:58:13,505,MERGED,12.0,373.0,3,5,9,positive,Patch Set 7:(3 comments)Looks pretty good already. Here are few minor nitpicks.
181,1085,"Patch Set 1:Change 83115 which is dependent on this change built and tested successfully. The aborted build was an infra problem, not a CDT problem",1,980,2016-10-13 16:05:51,2016-10-13 16:05:51,0,MERGED,1.0,355.0,3,9,1,positive,"Patch Set 1:Change 83115 which is dependent on this change built and tested successfully. The aborted build was an infra problem, not a CDT problem"
182,1092,Patch Set 1: Code-Review+1 Verified+1(1 comment)This looks good to me,1,983,2016-10-07 22:02:39,2016-10-07 22:08:25,0,MERGED,2.0,47.0,4,7,1,positive,Patch Set 1: Code-Review+1 Verified+1(1 comment)This looks good to me
185,1143,"Patch Set 2:(3 comments)Thanks for comments, Sergey!",2,1010,2014-07-22 13:19:43,2015-04-10 09:13:57,6283,MERGED,2.0,36.0,3,5,5,positive,"Patch Set 2:(3 comments)Thanks for comments, Sergey!"
186,1158,"Patch Set 3: Code-Review-1(4 comments)Very nice initiative! This should give much more information in logs.Few small things. Also I wonder about the name RuntimeUtils, since it's specific to Jobs (Eclipse things), shouldn't it be called something like PlatformUtils? ""Runtime"" refers more to the JRE to me.",3,1012,2016-09-19 05:27:43,2016-10-04 04:24:33,358,MERGED,5.0,167.0,5,14,6,positive,"Patch Set 3: Code-Review-1(4 comments)Very nice initiative! This should give much more information in logs.Few small things. Also I wonder about the name RuntimeUtils, since it's specific to Jobs (Eclipse things), shouldn't it be called something like PlatformUtils? ""Runtime"" refers more to the JRE to me."
188,1163,"Patch Set 3:> (4 comments) >  > Very nice initiative! This should give much more information in > logs. >  > Few small things. Also I wonder about the name RuntimeUtils, since > it's specific to Jobs (Eclipse things), shouldn't it be called > something like PlatformUtils? ""Runtime"" refers more to the JRE to > me.And Platform refers to many many things in Eclipse. So maybe I'll just call it JobUtils?",3,1012,2016-09-19 05:27:43,2016-10-04 04:24:33,358,MERGED,5.0,167.0,5,14,6,positive,"Patch Set 3:> (4 comments) >  > Very nice initiative! This should give much more information in > logs. >  > Few small things. Also I wonder about the name RuntimeUtils, since > it's specific to Jobs (Eclipse things), shouldn't it be called > something like PlatformUtils? ""Runtime"" refers more to the JRE to > me.And Platform refers to many many things in Eclipse. So maybe I'll just call it JobUtils?"
191,1181,Patch Set 1: Code-Review-1(3 comments)Thanks for fixing this. But I think it should throw an exception instead of simply returning the old backend.,1,1020,2016-09-22 16:16:51,2016-09-26 15:31:49,95,MERGED,1.0,6.0,3,8,3,positive,Patch Set 1: Code-Review-1(3 comments)Thanks for fixing this. But I think it should throw an exception instead of simply returning the old backend.
