ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
295,"Patch Set 25:I rebased the change and it seems it's good to go. Mickael, can you review this patchset so we are in sync? > Change looks fine for me. Great work IMHO which hopefully makes it > easier for extenders to provider language support for other > languages. Please open bugs for the removal of the activator and > the move of the .project editor to platform.ui, after that I'm fine > with the merge. I'm sure others will find issues after the merge, > but having this in early in 4.7 should help in solving these > issues. I filed bug 499812 and bug 499811 to be handled right after this is merged. > Is there follow up work planned in other area, e.g. JSDT, Maven or > Gradle? I would be interested to follow such developments, please > copy me into these bugs, if possible.Once the infrastructure is in place (and constantly improved) there will probably be quite some follow-up. I don't have specific bugs for now but I'll make sure I cc you on anything that comes up.",25,1197,2016/8/17 9:39,2016/8/17 8:43,2016/8/17 9:18,0,MERGED,42,2429,4,6,35,positive
296,Patch Set 25: Code-Review+1 Verified+1Looks fine to me.,25,1197,2016/8/17 10:54,2016/8/17 8:43,2016/8/17 9:18,1,MERGED,42,2429,4,6,35,positive
297,"Patch Set 35: Verified+1Looks good now, but did not do a code review.NOTE: Do not merge before we have a good I-build tomorrow.",35,1197,2016/9/26 11:45,2016/9/26 10:16,2016/9/26 10:30,1,MERGED,43,2529,3,3,35,positive
301,Patch Set 22:Mickael or Sopot: IIRC you had also more complex examples for the usage of this new extension? I think you mentioned asynchronous code completion and TextMate based examples. Where do I think these examples? Would be nice to see more advanced usage of your development for the review.,22,1197,2016/8/16 8:38,2016/6/22 13:25,2016/8/15 13:19,19,MERGED,51,2791,4,18,35,positive
302,Patch Set 22:I suggest to remove org.eclipse.ui.genericeditor.examples from this commit and contribute this as extension to platform UI. I know Mickael wants since a long time to provide editing support for .project and it would be nice to have consumer in platform for the new extensions.,22,1197,2016/8/16 13:40,2016/6/22 13:25,2016/8/15 13:19,24,MERGED,51,2791,4,18,35,positive
303,"Patch Set 20: Code-Review+1 Verified+1(6 comments)Looks good to me, but I would prefer if you could avoid using an activator. In the past, we had activators slowing done the platform. The .project editor extension could IMHO be contributed to once this has been merged to the text repository.",20,1197,2016/8/15 11:52,2016/6/22 13:25,2016/7/28 13:02,430,MERGED,51,2791,5,11,35,positive
304,"Patch Set 24: Code-Review+2 Verified+1Change looks fine for me. Great work IMHO which hopefully makes it easier for extenders to provider language support for other languages. Please open bugs for the removal of the activator and the move of the .project editor to platform.ui, after that I'm fine with the merge. I'm sure others will find issues after the merge, but having this in early in 4.7 should help in solving these issues.Is there follow up work planned in other area, e.g. JSDT, Maven or Gradle? I would be interested to follow such developments, please copy me into these bugs, if possible.",24,1197,2016/8/17 9:08,2016/8/17 8:43,2016/8/17 8:50,0,MERGED,42,2429,3,5,35,positive
308,"Patch Set 1:Thanks for the hint. What about ""Filters and Customization""?",1,1216,2016/9/16 19:52,2016/9/16 15:05,2016/9/16 15:05,4,MERGED,5,35,3,5,7,positive
310,"Patch Set 18:This looks good to me. Arun, any comments?",18,1217,2016/9/16 16:00,2016/8/3 16:15,2016/9/16 15:20,0,MERGED,9,318,2,5,19,positive
311,"Patch Set 17:> (2 comments)I was not aware of this, thanks. I did some reading and you are correct. https://wiki.eclipse.org/Version_Numbering#When_to_change_the_minor_segmentI will review this patch further.",17,1217,2016/9/14 15:33,2016/8/3 16:15,2016/8/3 16:15,1007,MERGED,9,318,4,8,19,positive
314,"Patch Set 2: Code-Review+1(1 comment)I like this, in hudson we get this messagegsettings get org.gnome.desktop.interface gtk-theme -> unknowngsettings get org.gnome.desktop.wm.preferences theme -> unknownI think it should get in sooner than later.One minor request in comment",2,1221,2016/9/7 19:03,2016/9/6 21:06,2016/9/6 22:50,20,MERGED,1,20,3,13,3,positive
319,Patch Set 2:In Mac looks fine:- old: http://i.imgur.com/aOlfSKP.png- new: http://i.imgur.com/Iba9AfD.png,2,1228,2016/9/20 12:15,2016/9/12 9:05,2016/9/20 6:01,6,MERGED,1,8,3,8,3,positive
321,Patch Set 2: Code-Review+1Looks good also on Windows 10- old: http://i.imgur.com/QEptV0v.png- new: http://i.imgur.com/kIXXVF9.png,2,1228,2016/9/20 13:13,2016/9/12 9:05,2016/9/20 6:01,7,MERGED,1,8,3,8,3,positive
323,Patch Set 4: Code-Review+2 Verified+1Thanks Brian and Stefan.,4,1231,2016/9/20 13:09,2016/4/25 16:50,2016/9/20 13:09,0,MERGED,1,47,3,4,4,positive
337,Patch Set 1: Code-Review+2Good catch.,1,1293,2016/9/19 19:33,2016/9/19 19:27,2016/9/19 19:27,0,MERGED,1,4,4,8,1,positive
341,Patch Set 1: Code-Review+1Looks good to me. Perhaps you can create a different change for the comp.layout(); compContainer.requestLayout();,1,1298,2016/9/13 10:15,2016/9/13 8:23,2016/9/13 8:23,1,MERGED,14,32,3,5,3,positive
342,"Patch Set 1:> comp.layout(); compContainer.requestLayout();Ups. Of course, this does not belong here. Thanks!",1,1298,2016/9/13 11:56,2016/9/13 8:23,2016/9/13 8:23,3,MERGED,14,32,3,5,3,positive
348,"Patch Set 2:Hi Laurent,thanks for the review! I agree, of course.In the meantime, the branch I removed has actually been changed and fixed to really remove the respective storages using removeStorage(Storage) rather then getStorages().remove(). So this is fine now.Anyway, I fixed the JavaDoc and improved the usages of this class to avoid creating too many copies.Thanks!",2,1319,2016/7/11 10:35,2016/5/12 16:39,2016/7/11 10:32,0,MERGED,8,274,2,4,5,positive
350,"Patch Set 6:> Thank you Simon for this patch, it looks better and better! > The improvement is already measurable, though a few things remain > to be improved I think: > - Filters > - There's a useless box around 'Select the filters that should be > active...' > - I think on the other hand a box labeled 'Description' has been > removed when it should stay as it was > (in other pref pages, when there is the same kind of master/detail > panel, we use a group for the details) > - 'Remember selected filters' should be on one line abouve the tabs > since it is independent of 2-way/3-way preferences. > The group 'Remember selected filters' should actually be removed, > and 'Synchronize current filter selection:' should be renamed to > 'Reuse selected filters in future comparisons:', which should be > place above the tabs > - Groups: > The same as filters applies to groups. Remove useless box around, > and move ""Remember selected groups"" as a single line above the > tabs. > - Logging: > The fields are indented, they shouldn't be > - Post Processors > The fields are indented, they shouldn't be > - Resolution strategy > I think some space between the box that contains the description of > the selected scope and the text it contains would improve > readability.Thank you Laurent, I'm not sure I understand what you meant by ""The field are indented"" in Logging and Post Processors. I've tested it with GTK2 and GTK3 and it's the same.Concerning the  > Thank you Simon for this patch, it looks better and better! > The improvement is already measurable, though a few things remain > to be improved I think: > - Filters > - There's a useless box around 'Select the filters that should be > active...' > - I think on the other hand a box labeled 'Description' has been > removed when it should stay as it was > (in other pref pages, when there is the same kind of master/detail > panel, we use a group for the details) > - 'Remember selected filters' should be on one line abouve the tabs > since it is independent of 2-way/3-way preferences. > The group 'Remember selected filters' should actually be removed, > and 'Synchronize current filter selection:' should be renamed to > 'Reuse selected filters in future comparisons:', which should be > place above the tabs > - Groups: > The same as filters applies to groups. Remove useless box around, > and move ""Remember selected groups"" as a single line above the > tabs. > - Logging: > The fields are indented, they shouldn't be > - Post Processors > The fields are indented, they shouldn't be > - Resolution strategy > I think some space between the box that contains the description of > the selected scope and the text it contains would improve > readability. > Thank you Simon for this patch, it looks better and better! > The improvement is already measurable, though a few things remain > to be improved I think: > - Filters > - There's a useless box around 'Select the filters that should be > active...' > - I think on the other hand a box labeled 'Description' has been > removed when it should stay as it was > (in other pref pages, when there is the same kind of master/detail > panel, we use a group for the details) > - 'Remember selected filters' should be on one line abouve the tabs > since it is independent of 2-way/3-way preferences. > The group 'Remember selected filters' should actually be removed, > and 'Synchronize current filter selection:' should be renamed to > 'Reuse selected filters in future comparisons:', which should be > place above the tabs > - Groups: > The same as filters applies to groups. Remove useless box around, > and move ""Remember selected groups"" as a single line above the > tabs. > - Logging: > The fields are indented, they shouldn't be > - Post Processors > The fields are indented, they shouldn't be > - Resolution strategy > I think some space between the box that contains the description of > the selected scope and the text it contains would improve > readability.Thank you Laurent, I'm not sure I understand what you meant by ""The fields are indented"" in Logging and Post Processor. I've tested it with GTK2 and GTK3 and it's the same. I don't see any abnormal indent.Concerning ""Remember selected filters"" in filters preference page it does not seems to be the same for the two tabs. Is it normal or these two tabs should have this option? For the Groups preference page it will be possible to move this field above the tabs, but it will be more consistent if the filters and the groups have the same layout.",6,1324,2016/8/22 14:40,2016/6/30 14:55,2016/8/22 14:28,0,MERGED,10,211,3,5,9,positive
351,"Patch Set 1: Code-Review-1 Verified+1(1 comment)Hi Simon,thanks for the work! Looks good already! Just a few more thoughts on the pages below. Thanks a lot!Page Engines  * In the Configuration group for tab Match is some padding to the right and hence makes the min width larger then needed.  * The description area has a slightly different background than the rest (on my Linux box using GTK2). It has the right background in the post processor page and the item providers page.Page Filters  * I'd decrease min width a bit  * The description area has a slightly different background than the rest (on my Linux box using GTK2). It has the right background in the post processor page and the item providers page.  * The label ""Automatic behavior"" is misleading. Firstly, this label doesn't really mean a lot. Maybe something like ""Remember selected group"" would be better. Secondly, this preference is independent from the selected group/filter, still it is on the same level as the Description group, which is dependent on the selection. Maybe we should put the description and the list of filters into a group?Page Groups  * Label at the top has a larger margin to the list below than on previous pages.  * Same last two as for filtersItem Providers  * To be consistent with other pages in EMF Compare (e.g. post processors), it'd be good to have a brief label at the top. E.g.: ""Select active item providers used in the comparison editor:""",1,1324,2016/7/4 14:21,2016/6/30 14:55,2016/6/30 14:55,95,MERGED,9,134,3,4,9,positive
352,Patch Set 9: Code-Review+1Looks good,9,1324,2016/9/12 15:08,2016/6/30 14:55,2016/9/12 14:59,0,MERGED,12,518,4,6,9,positive
354,"Patch Set 5: Code-Review-1Thank you Simon for this patch, it looks better and better!The improvement is already measurable, though a few things remain to be improved I think:- Filters  - There's a useless box around 'Select the filters that should be active...'  - I think on the other hand a box labeled 'Description' has been removed when it should stay as it was    (in other pref pages, when there is the same kind of master/detail panel, we use a group for the details)  - 'Remember selected filters' should be on one line abouve the tabs since it is independent of 2-way/3-way preferences.    The group 'Remember selected filters' should actually be removed, and 'Synchronize current filter selection:' should be renamed to    'Reuse selected filters in future comparisons:', which should be place above the tabs- Groups:  The same as filters applies to groups. Remove useless box around, and move ""Remember selected groups"" as a single line above the tabs.- Logging:  The fields are indented, they shouldn't be- Post Processors  The fields are indented, they shouldn't be- Resolution strategy  I think some space between the box that contains the description of the selected scope and the text it contains would improve readability.",5,1324,2016/8/5 14:56,2016/6/30 14:55,2016/7/14 12:33,530,MERGED,9,192,2,3,9,positive
356,Patch Set 1: Code-Review+1perhaps you could give me a good icon for designer in 32 by 32,1,1325,2016/9/12 13:28,2016/9/12 13:27,2016/9/12 13:27,0,MERGED,4,15,1,3,3,positive
357,Patch Set 3: Verified+1Thanks Rodrigo for the fixes ... LGTM,3,1332,2016/9/12 12:56,2016/9/11 17:59,2016/9/11 17:59,18,MERGED,2,63,4,10,3,positive
360,Patch Set 9: Verified+1It is nice there no dependence now to emf facet,9,1359,2016/9/9 8:39,2016/8/26 15:12,2016/9/9 7:25,1,MERGED,9,265,4,7,10,positive
361,Patch Set 2: Code-Review+1=== Code Review ===Looks good to me==Fonctionnal tests== - try some search -> all works fine.==Remarks==Maybe a toggle button in the head view will be fine to display/hide the search area,2,1359,2016/8/30 13:08,2016/8/26 15:12,2016/8/29 7:20,29,MERGED,12,716,3,4,10,positive
362,"Patch Set 4: Code-Review+2(7 comments)Looks good, but it behave strangely with (empty) comments=> What is the expected result for not NamedElements?Also:  - small typos - why did you extract exception message? - extract as a constant repeated key : *",4,1359,2016/9/6 11:46,2016/8/26 15:12,2016/9/1 12:26,119,MERGED,7,235,3,6,10,positive
363,Patch Set 8:indeed I forgot to commit the manifest. I push it now ^^,8,1359,2016/9/9 7:24,2016/8/26 15:12,2016/9/9 6:48,0,MERGED,10,268,3,6,10,positive
364,Patch Set 3: Code-Review+1Looks good to me.,3,1359,2016/9/1 7:34,2016/8/26 15:12,2016/8/31 7:57,23,MERGED,10,712,3,4,10,positive
365,"Patch Set 2:> Dawid, I'll update your patch once I've merged https://git.eclipse.org/r/#/c/80858 > ;)Update done ;) Sorry Michal, I wasn't careful enough, I thought first Dawid did the patch ;)",2,1360,2016/9/10 12:11,2016/9/10 11:21,2016/9/10 11:21,0,MERGED,2,5,4,7,2,positive
368,Restored,1,1363,2016/7/20 14:15,2016/6/24 10:39,2016/6/24 10:39,627,MERGED,19,425,2,6,8,positive
371,Patch Set 2:OK now I get it - this is actually great - makes the UI much clearer!,2,1373,2016/9/10 0:33,2016/7/8 11:11,2016/7/20 13:35,1234,MERGED,3,174,4,7,2,positive
375,Patch Set 1:Hope you don't mind reviewing this.,1,1391,2016/9/9 16:53,2016/9/9 16:51,2016/9/9 16:51,0,MERGED,2,14,3,5,1,positive
385,Patch Set 8: Code-Review+2 Verified+1Looks good.  Thanks for the addition/patch Mat.,8,1436,2016/9/3 21:33,2016/5/4 0:26,2016/8/17 10:24,419,MERGED,24,727,3,3,8,positive
388,Patch Set 2: Code-Review+1Works great for the original issue I was seeing. Thanks!,2,1446,2016/8/31 21:15,2016/8/31 19:38,2016/8/31 20:10,1,MERGED,3,103,3,7,3,positive
391,"Patch Set 1: Code-Review-1(4 comments)Just a couple of comments, mostly superficial stuff. Tested the patch out, looks good. Good to go in once these small changes are made.",1,1458,2016/9/2 13:05,2016/9/1 20:33,2016/9/1 20:33,16,MERGED,1,15,3,4,3,positive
392,Patch Set 1:Interesting ;),1,1460,2016/9/2 12:02,2016/9/1 16:24,2016/9/1 16:24,19,MERGED,1,6,4,11,1,positive
393,Patch Set 1:> Interesting ;)Can I merge it so Sylvia can have a look at it ? ;),1,1460,2016/9/2 12:13,2016/9/1 16:24,2016/9/1 16:24,19,MERGED,1,6,4,11,1,positive
