ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
237,Patch Set 1:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6230/ : UNSTABLE,1,1031,2016/10/6 18:08,2016/10/5 21:17,2016/10/5 21:29,20,MERGED,1,9,3,10,2,negative
238,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6220/ : UNSTABLE,2,1032,2016/10/5 23:31,2016/10/5 21:17,2016/10/5 22:24,1,MERGED,2,13,4,9,2,negative
239,Patch Set 2:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6228/ : UNSTABLE,2,1032,2016/10/6 18:08,2016/10/5 21:17,2016/10/5 22:24,19,MERGED,2,13,4,9,2,negative
241,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10817/ : UNSTABLE,1,1048,2016/10/6 10:36,2016/10/6 8:04,2016/10/6 8:04,2,MERGED,1,6,3,19,2,negative
256,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10820/ : UNSTABLE,3,1075,2016/10/6 10:44,2016/10/6 8:31,2016/10/6 9:20,1,MERGED,1,8,2,3,5,negative
257,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10822/ : UNSTABLE,4,1076,2016/10/6 10:50,2016/10/6 8:45,2016/10/6 9:34,1,MERGED,2,24,2,3,5,negative
259,"Patch Set 6:> It should be, what errors do you see?Sorry my bad, I forgot to add the generic editor plug-in to my runtime.Description says, the editor provides code completion and hover. I don't see that. Should the description be adjusted until we have more?",6,1079,2016/10/6 11:08,2016/9/30 10:49,2016/10/6 10:09,0,MERGED,8,284,3,6,7,negative
261,"Patch Set 4:> Sopot, is this ready for final review?Mickael, since bug 500755 is not fixed yet I propose to push a first iteration of the template with just the presentation extension.The rest should be fine. I'm leaving the icon as is as the present general editor icon is too ugly.",4,1079,2016/10/5 13:02,2016/9/30 10:49,2016/9/30 13:14,119,MERGED,8,288,4,11,7,negative
262,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10807/ : UNSTABLE,1,1083,2016/10/6 9:03,2016/10/6 8:10,2016/10/6 8:10,0,MERGED,1,7,2,4,3,negative
267,"Patch Set 1: Code-Review+1(2 comments)Thanks for tackling this Mickael and sorry for the delay in reviewing.  My only real comments:I think we should align the text used to match the Package Explorer: so 'Other Projects', rather than 'Other'.I think the different placement of Other, as compared to the Package Explorer, makes sense: the user has chosen to emphasize working sets, so projects that aren't in a working set are different.  But it's worth soliciting feedback from the users who strongly wanted this feature back.I think we should *always* show other projects in the Other category.  The menu item to enable this (""and show remaining projects in "") looks rather bizarre.  And I can't really think of a reason why you would to remove any other projects from view: the 'Other' is easy to ignore, and it helps to discover if there are projects that aren't included in other working sets (which happens to me periodically).",1,1107,2016/9/22 13:58,2016/9/16 9:27,2016/9/16 9:27,148,MERGED,7,213,3,4,3,negative
269,"Patch Set 3:Sorry, I forgot the git add...",3,1137,2016/9/26 9:22,2016/9/8 12:00,2016/9/26 8:57,0,MERGED,2,13,2,3,5,negative
271,"Patch Set 2:Sure. I dislike resolution:=optional in all cases where a hard error could occur (e.g., ClassDefNotFoundError) even though the bundle successfully resolves. IMHO, resolution:=optional should be reserved for cases where the importing code is aware of the fact that the dependency *may* be missing and has a fallback implemented.I'm thus think more of cases like the following  Class connectionClass;  try {    connectionClass = Class.forName(""org.example.fast.FastConnection"");  } catch (ClassNotFoundException e) {    connectionClass = PlainOldConnection.class;  }Here, an Import-Package: org.example.fast;resolution:=optional is perfectly safe.",2,1152,2016/9/26 14:33,2016/9/23 7:29,2016/9/26 12:23,2,MERGED,9,317,3,6,3,negative
272,Patch Set 1: Code-Review-1I think I forgot that one in https://git.eclipse.org/r/#/c/77487/ (check for running launches before modifying the workspace). The question logic should be the same as in ResetMenu.EGit has just too many places implementing the same things in slightly different ways. :-(,1,1163,2016/9/27 10:43,2016/9/27 7:54,2016/9/27 7:55,2,MERGED,1,5,3,8,2,negative
277,Patch Set 2: Code-Review-2 Verified-1(3 comments)Some concerns about the code. Also the filtering done does not match the description of the menu.,2,1182,2016/9/21 0:19,2016/9/19 22:16,2016/9/20 14:56,9,MERGED,6,668,3,5,12,negative
278,"Patch Set 8: Code-Review-2Two things. 1 - We only have two menu entries, adding another one to reset the filter seems to be over zealous. It is only saving a click when the user has selected the two options and this is not something he would do anyway since it does not really mean anything (hide himans, and hide machine means show nothing), so in the end I don't think we help our users in adding this menu.2 - Worst is the fact that when both filters are enabled (nothing is shown), and I click the reset button, nothing happens and I end up in a broken state.I strongly suggest to rethink the need for this additional button.",8,1182,2016/9/22 15:47,2016/9/22 15:22,2016/9/22 15:22,0,MERGED,10,715,3,6,12,negative
280,Patch Set 6: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/47/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/62/ : UNSTABLE,6,1184,2016/9/27 0:23,2016/9/22 18:00,2016/9/27 0:20,0,MERGED,3,28,2,4,9,negative
281,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/44/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/60/ : UNSTABLE,4,1184,2016/9/26 20:21,2016/9/22 18:00,2016/9/26 20:14,0,MERGED,3,28,2,4,9,negative
282,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/40/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/53/ : UNSTABLE,2,1184,2016/9/26 12:52,2016/9/22 18:00,2016/9/26 12:46,0,MERGED,3,28,3,7,9,negative
283,"Patch Set 2:> Build Unstable >  > https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/40/ > : SUCCESS >  > https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/53/ > : UNSTABLEHmm.  There are a lot of test failures now in the capsule structure diagram tests.Can it be that now diagrams that already existed before this change are no longer recognized as capsule structure diagrams?  Does something that is serialized in the notation model have to be migrated to a new viewpoint diagram type definition?  I think there's some kind of style object for this in the notation, but I am not clear on the details.Suggestions, Ansgar?",2,1184,2016/9/26 13:02,2016/9/22 18:00,2016/9/26 12:46,0,MERGED,3,28,3,7,9,negative
284,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/40/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/56/ : UNSTABLE,2,1184,2016/9/26 18:00,2016/9/22 18:00,2016/9/26 12:46,5,MERGED,3,28,3,7,9,negative
285,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/43/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/59/ : UNSTABLE,3,1184,2016/9/26 20:18,2016/9/22 18:00,2016/9/26 20:14,0,MERGED,3,28,2,4,9,negative
291,"Patch Set 30:> IMHO the new icon should not block the merge, we can handle that > via a follow-up bug.No. I played with it and it's very confusing if two editors are different but can't be distinguished.",30,1197,2016/9/8 13:20,2016/9/6 14:04,2016/9/6 15:26,45,MERGED,42,2523,6,12,35,negative
292,"Patch Set 30:Ok, I'm working on decorating the usual text editor icon with a ""G"" or something else if an idea comes to my mind (very unlikely, I tried to figure out something as a background thought process since you reported it and I'm still not inspired).",30,1197,2016/9/8 13:30,2016/9/6 14:04,2016/9/6 15:26,46,MERGED,42,2523,6,12,35,negative
293,"Patch Set 30:> Maybe just add a 'G' on top of the Text Editor icon for now? I > didn't really think about it too much, except that it needs to be > there.I came up with https://imgur.com/a/AL1Fo . I think it's very ugly, but not enough ugly to be a blocker as it will be improved. WDYT?",30,1197,2016/9/8 16:15,2016/9/6 14:04,2016/9/6 15:26,48,MERGED,42,2523,6,12,35,negative
294,"Patch Set 30:> > Maybe just add a 'G' on top of the Text Editor icon for now? I > > didn't really think about it too much, except that it needs to be > > there. >  > I came up with https://imgur.com/a/AL1Fo . I think it's very ugly, > but not enough ugly to be a blocker as it will be improved. WDYT?Is the icon very important at this moment? I suppose that when implementing support for a language, one would provide a more appropriate icon anyway, right? As an end-user, I don't care what editor class is used, the most important is to know what kind of file is open in it.",30,1197,2016/9/8 19:11,2016/9/6 14:04,2016/9/6 15:26,51,MERGED,42,2523,6,12,35,negative
298,"Patch Set 17:> Mickael or Sopot, can you remove the // TODOS and the unnecessary > whitespace? Make it hard for me to read this.It should be clean now.",17,1197,2016/7/15 10:18,2016/6/22 13:25,2016/7/15 10:04,0,MERGED,51,2700,2,4,35,negative
299,"Patch Set 28: Code-Review-1 Verified-1It's a good starting point and comes with no warnings - good!There are still several issues to address:1) The hover is not working at mouse location, but on caret location and then shows the hover for the nature no matter where I move the mouse.2) Only make API what really needs to be accessed by clients (tests do not count). Most of the stuff should go into 'org.eclipse.ui.internal.genericeditor'.3) Javadoc is missing everywhere. You have to specify @since tags, and API Tools tags where appropriate.4) The extension point schema (doc) cannot refer to externalized strings (%...). Just use the English name. Use the preview to see how it looks like.5) The plug-in ID in the schema is wrong.It was suggested to remove the example and have some real case in Platform UI. Sorry, I do not yet see that ""real"" use case and hence we should keep the example.",28,1197,2016/9/6 12:38,2016/8/17 8:43,2016/9/6 9:03,3,MERGED,42,2431,2,3,35,negative
300,"Patch Set 15:Mickael or Sopot, can you remove the // TODOS and the unnecessary whitespace? Make it hard for me to read this.",15,1197,2016/7/14 22:09,2016/6/22 13:25,2016/7/14 21:54,0,MERGED,51,2727,2,3,35,negative
305,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/25/ : UNSTABLE,2,1205,2016/9/20 14:32,2016/9/9 16:39,2016/9/20 14:28,0,MERGED,5,187,2,3,3,negative
306,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/28/ : UNSTABLE,1,1208,2016/9/20 15:45,2016/9/20 15:41,2016/9/20 15:41,0,MERGED,2,84,2,3,3,negative
307,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10436/ : UNSTABLE,1,1216,2016/9/16 15:29,2016/9/16 15:05,2016/9/16 15:05,0,MERGED,5,35,3,5,7,negative
309,Patch Set 5: Code-Review-1Ugh. It seems like a post-save action stomped all over these files and replaced anonymous classes with lambdas. Going to rebuild this change to fix it.,5,1217,2016/8/2 0:16,2015/11/18 19:02,2016/8/2 0:02,0,MERGED,11,412,2,4,19,negative
313,"Patch Set 2: -Code-Reviewwrong patch, sorry!",2,1221,2016/9/7 13:41,2016/9/6 21:06,2016/9/6 22:50,14,MERGED,1,20,3,13,3,negative
315,Patch Set 2:I think this is just not reliable enough... The gconfig is no guarantee that this will be the theme used. I've seen this on numerous occasion giving a different value than what's running.,2,1221,2016/9/19 4:53,2016/9/6 21:06,2016/9/6 22:50,294,MERGED,1,20,3,13,3,negative
316,Patch Set 4:Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10520/ : UNSTABLE,4,1225,2016/9/20 14:13,2016/9/17 0:42,2016/9/20 13:42,0,MERGED,2,49,3,4,4,negative
317,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10446/ : UNSTABLE,1,1225,2016/9/17 1:09,2016/9/17 0:42,2016/9/17 0:42,0,MERGED,2,49,2,4,4,negative
318,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10447/ : UNSTABLE,2,1225,2016/9/17 1:16,2016/9/17 0:42,2016/9/17 0:52,0,MERGED,2,49,2,3,4,negative
320,"Patch Set 2:Sorry, I had issues configuring the IDE on mac. Probably it was a change between Master and Change  80897. I double checked, just by editing the e4_basestyle.css. Icon placement is the same now. You can see the CSS difference now: - old: http://imgur.com/cOkJmaL.png- new: http://imgur.com/tG4Adhk.png",2,1228,2016/9/20 12:48,2016/9/12 9:05,2016/9/20 6:01,6,MERGED,1,8,3,8,3,negative
322,Patch Set 3:Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/9071/ : UNSTABLE,3,1229,2016/9/20 13:54,2016/8/25 23:36,2016/9/20 13:25,0,MERGED,41,154,3,5,3,negative
325,Patch Set 2:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6140/ : UNSTABLE,2,1237,2016/9/20 12:36,2016/9/20 10:24,2016/9/20 11:36,1,MERGED,1,2,3,4,2,negative
326,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6139/ : UNSTABLE,1,1237,2016/9/20 11:28,2016/9/20 10:24,2016/9/20 10:24,1,MERGED,1,2,2,4,2,negative
331,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10500/ : UNSTABLE,3,1256,2016/9/19 23:45,2016/9/12 11:24,2016/9/19 23:16,0,MERGED,1,68,2,3,5,negative
332,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/1052/ : UNSTABLE,1,1273,2016/9/20 7:32,2016/9/20 7:29,2016/9/20 7:29,0,MERGED,3,30,3,7,1,negative
333,Patch Set 6: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10488/ : UNSTABLE,6,1283,2016/9/19 15:49,2016/3/11 9:28,2016/9/19 15:04,0,MERGED,21,180,2,3,9,negative
334,Patch Set 5:Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10505/ : UNSTABLE,5,1287,2016/9/20 6:21,2016/1/26 15:30,2016/9/20 5:43,0,MERGED,1,7,3,4,5,negative
335,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit-stable.gerrit/881/ : UNSTABLE,1,1289,2016/9/19 19:04,2016/9/19 16:54,2016/9/19 16:54,2,MERGED,1,4,4,11,1,negative
336,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit-stable.gerrit/882/ : UNSTABLE,1,1289,2016/9/19 20:00,2016/9/19 16:54,2016/9/19 16:54,3,MERGED,1,4,4,11,1,negative
338,Patch Set 1:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6137/ : UNSTABLE,1,1294,2016/9/20 0:02,2016/9/19 22:54,2016/9/19 22:54,1,MERGED,2,20,3,5,1,negative
339,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10485/ : UNSTABLE,3,1296,2016/9/19 15:40,2016/9/13 9:23,2016/9/19 14:53,0,MERGED,1,48,2,3,5,negative
340,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10478/ : UNSTABLE,2,1296,2016/9/19 11:33,2016/9/13 9:23,2016/9/19 10:51,0,MERGED,1,48,2,3,5,negative
343,Patch Set 4:Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10499/ : UNSTABLE,4,1300,2016/9/19 23:10,2016/7/19 8:51,2016/9/19 22:38,0,MERGED,1,66,3,4,4,negative
345,"Patch Set 1:Steffen, could you take a look at this? I don't understand this functionality well enough to give a good review.",1,1307,2015/10/23 22:44,2015/9/30 17:28,2015/9/30 17:28,557,MERGED,5,77,3,6,3,negative
346,Patch Set 4: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6045/ : UNSTABLE,4,1308,2016/9/12 16:12,2016/9/12 1:30,2016/9/12 15:14,0,MERGED,29,519,4,8,4,negative
347,Patch Set 4: Code-Review+2 Verified+1Failed tests unrelated. again....,4,1308,2016/9/12 16:14,2016/9/12 1:30,2016/9/12 15:14,0,MERGED,29,519,4,8,4,negative
358,"Patch Set 1: Code-Review-1I think this will not help, we should also think of something that we consider a Exception as bad but we will fill the summary in each case (if the place is not really that bad(like just missing some information is okay for me))",1,1348,2016/9/8 12:35,2016/9/7 12:34,2016/9/7 12:34,24,MERGED,1,10,3,4,3,negative
359,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6041/ : UNSTABLE,1,1358,2016/9/12 5:05,2016/9/12 1:35,2016/9/12 1:35,3,MERGED,1,4,3,8,1,negative
367,AbandonedGerrit build is failing as it needs changes from Platform.debug,1,1363,2016/6/28 5:23,2016/6/24 10:39,2016/6/24 10:39,90,MERGED,19,425,2,6,8,negative
372,"Patch Set 5:Thanks David, and sorry for the (huge) delay in merging this one.",5,1376,2016/9/9 22:56,2016/5/23 9:54,2016/9/9 22:56,0,MERGED,9,188,1,1,5,negative
373,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/3170/ : UNSTABLE,1,1382,2016/9/9 20:11,2016/9/9 19:42,2016/9/9 19:45,0,MERGED,6,72,2,3,2,negative
374,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/3161/ : UNSTABLE,1,1383,2016/9/9 16:51,2016/9/9 14:58,2016/9/9 16:22,0,MERGED,7,300,2,3,2,negative
376,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6032/ : UNSTABLE,2,1392,2016/9/9 18:07,2016/9/9 15:01,2016/9/9 15:23,2,MERGED,1,5,3,8,2,negative
377,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-tasks/1548/ : UNSTABLE,1,1394,2016/9/8 18:35,2016/9/7 17:40,2016/9/8 18:09,0,MERGED,6,187,3,5,3,negative
379,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/984/ : UNSTABLE,1,1426,2016/9/2 12:36,2016/9/2 11:53,2016/9/2 11:56,0,MERGED,17,393,2,3,2,negative
381,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10264/ : UNSTABLE,1,1432,2016/9/2 19:25,2016/9/2 18:54,2016/9/2 18:54,0,MERGED,1,6,2,4,3,negative
382,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/1159/ : UNSTABLE,2,1433,2016/9/3 19:48,2016/9/3 16:12,2016/9/3 16:22,3,MERGED,3,8,4,7,2,negative
383,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/5986/ : UNSTABLE,1,1435,2016/9/2 14:35,2016/9/2 13:39,2016/9/2 13:41,0,MERGED,1,16,3,8,2,negative
386,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10265/ : UNSTABLE,1,1440,2016/9/2 19:29,2016/9/2 18:07,2016/9/2 18:07,1,MERGED,1,4,2,4,2,negative
398,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/960/ : UNSTABLE,1,1490,2016/8/30 11:40,2016/8/18 13:26,2016/8/30 11:24,0,MERGED,13,428,2,4,2,negative
